,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_rank,params_window_length,system_attrs_nsga2:generation,state
504,504,-0.10437296420743489,0.11018473603307795,2024-05-10 19:00:39.751707,2024-05-10 19:00:44.379812,0 days 00:00:04.628105,56,28,128,10,COMPLETE
505,505,-0.0769830370812546,0.11935696265915689,2024-05-10 19:00:44.382944,2024-05-10 19:00:52.993961,0 days 00:00:08.611017,41,178,205,10,COMPLETE
506,506,-1.0862089452589074,0.159466578591336,2024-05-10 19:00:52.995958,2024-05-10 19:00:57.051081,0 days 00:00:04.055123,41,181,205,10,COMPLETE
507,507,-0.22804514884295557,0.12681691717439386,2024-05-10 19:00:57.053043,2024-05-10 19:01:01.962273,0 days 00:00:04.909230,30,81,99,10,COMPLETE
508,508,0.10941824275474994,0.10981227756689334,2024-05-10 19:01:01.964269,2024-05-10 19:01:05.552491,0 days 00:00:03.588222,75,8,17,10,COMPLETE
509,509,0.2906376090066058,0.10001693665417732,2024-05-10 19:01:05.554452,2024-05-10 19:01:10.991835,0 days 00:00:05.437383,94,118,131,10,COMPLETE
510,510,-0.1321081649505347,0.11982875178599006,2024-05-10 19:01:10.994826,2024-05-10 19:01:15.432017,0 days 00:00:04.437191,73,153,208,10,COMPLETE
511,511,-0.38249967086611747,0.13276070825112254,2024-05-10 19:01:15.434011,2024-05-10 19:01:19.600055,0 days 00:00:04.166044,97,3,203,10,COMPLETE
512,512,-0.08608224416027603,0.11516735726211921,2024-05-10 19:01:19.603018,2024-05-10 19:01:24.334575,0 days 00:00:04.731557,67,206,208,10,COMPLETE
513,513,0.49235975874169846,0.08403295210987673,2024-05-10 19:01:24.337553,2024-05-10 19:01:28.630711,0 days 00:00:04.293158,65,53,66,10,COMPLETE
514,514,0.11126932115335957,0.09635846537899918,2024-05-10 19:01:28.633671,2024-05-10 19:01:32.332009,0 days 00:00:03.698338,37,22,66,10,COMPLETE
515,515,-0.02232396286427707,0.1112879482542628,2024-05-10 19:01:32.335002,2024-05-10 19:01:36.386109,0 days 00:00:04.051107,67,36,59,10,COMPLETE
516,516,-0.1617831248899506,0.1238199395834445,2024-05-10 19:01:36.389101,2024-05-10 19:01:40.492412,0 days 00:00:04.103311,86,64,162,10,COMPLETE
517,517,-5.507005782537674,0.2857208664853005,2024-05-10 19:01:40.495406,2024-05-10 19:01:44.537846,0 days 00:00:04.042440,10,99,172,10,COMPLETE
518,518,0.13072256407645372,0.10287582610667863,2024-05-10 19:01:44.539699,2024-05-10 19:01:48.212668,0 days 00:00:03.672969,50,77,124,10,COMPLETE
519,519,-0.16454506862206575,0.12054261528515711,2024-05-10 19:01:48.215660,2024-05-10 19:01:51.108091,0 days 00:00:02.892431,78,12,49,10,COMPLETE
520,520,0.3668174135853509,0.08898263979214863,2024-05-10 19:01:51.110085,2024-05-10 19:01:56.383011,0 days 00:00:05.272926,35,10,106,10,COMPLETE
521,521,0.162885583860588,0.10629349261950716,2024-05-10 19:01:56.384994,2024-05-10 19:02:00.953835,0 days 00:00:04.568841,46,64,128,10,COMPLETE
522,522,0.3854291468465324,0.09074133660857388,2024-05-10 19:02:00.955860,2024-05-10 19:02:04.355033,0 days 00:00:03.399173,78,34,49,10,COMPLETE
523,523,-2.158133579860589,0.20703127192293355,2024-05-10 19:02:04.356058,2024-05-10 19:02:06.218901,0 days 00:00:01.862843,29,11,60,10,COMPLETE
524,524,0.049991196928236635,0.11047170388826522,2024-05-10 19:02:06.220871,2024-05-10 19:02:09.248799,0 days 00:00:03.027928,99,14,39,10,COMPLETE
525,525,-0.4059955950934307,0.13501627745584008,2024-05-10 19:02:09.250932,2024-05-10 19:02:14.305639,0 days 00:00:05.054707,20,24,208,10,COMPLETE
526,526,-1.1662373543352924,0.1614741146220588,2024-05-10 19:02:14.308631,2024-05-10 19:02:18.199663,0 days 00:00:03.891032,68,4,5,10,COMPLETE
527,527,-0.6737904512405007,0.13596899930425224,2024-05-10 19:02:18.201624,2024-05-10 19:02:20.804661,0 days 00:00:02.603037,41,13,15,10,COMPLETE
528,528,-0.44345258889986516,0.1422243556798785,2024-05-10 19:02:20.807653,2024-05-10 19:02:25.300757,0 days 00:00:04.493104,10,190,205,10,COMPLETE
529,529,-0.38114690058788914,0.13241266542923227,2024-05-10 19:02:25.302750,2024-05-10 19:02:30.597530,0 days 00:00:05.294780,75,2,10,10,COMPLETE
530,530,0.10360706670576889,0.10810984516135262,2024-05-10 19:02:30.600533,2024-05-10 19:02:34.222393,0 days 00:00:03.621860,97,77,77,10,COMPLETE
531,531,-10.668243023399427,0.33624464954462085,2024-05-10 19:02:34.223391,2024-05-10 19:02:37.808357,0 days 00:00:03.584966,5,2,4,10,COMPLETE
532,532,0.16775848418297695,0.10570514794535232,2024-05-10 19:02:37.810352,2024-05-10 19:02:46.170871,0 days 00:00:08.360519,27,57,88,10,COMPLETE
533,533,0.22923593203920806,0.0991792894782922,2024-05-10 19:02:46.172833,2024-05-10 19:02:49.639658,0 days 00:00:03.466825,65,9,10,10,COMPLETE
534,534,-0.48530214000925964,0.12808228051553952,2024-05-10 19:02:49.641653,2024-05-10 19:02:54.145216,0 days 00:00:04.503563,30,28,146,10,COMPLETE
535,535,-0.7095523617422514,0.12066817481825684,2024-05-10 19:02:54.147325,2024-05-10 19:02:58.771695,0 days 00:00:04.624370,48,52,66,10,COMPLETE
536,536,-0.34346519423461724,0.13329481798978698,2024-05-10 19:02:58.773661,2024-05-10 19:03:02.930160,0 days 00:00:04.156499,22,148,205,10,COMPLETE
537,537,0.04011757289314177,0.11388016954541316,2024-05-10 19:03:02.932157,2024-05-10 19:03:09.001758,0 days 00:00:06.069601,35,116,179,10,COMPLETE
538,538,0.16547483936228063,0.10901220820259723,2024-05-10 19:03:09.003752,2024-05-10 19:03:14.512791,0 days 00:00:05.509039,56,55,58,10,COMPLETE
539,539,0.1499909514657619,0.09669507988059979,2024-05-10 19:03:14.514880,2024-05-10 19:03:18.537147,0 days 00:00:04.022267,51,25,70,10,COMPLETE
540,540,0.41288911203517226,0.08860456210339233,2024-05-10 19:03:18.539137,2024-05-10 19:03:22.483146,0 days 00:00:03.944009,41,114,134,10,COMPLETE
541,541,-0.13968768584341018,0.11915817458843887,2024-05-10 19:03:22.485138,2024-05-10 19:03:26.945734,0 days 00:00:04.460596,78,12,156,10,COMPLETE
542,542,-0.016633203879562998,0.11142426238122857,2024-05-10 19:03:26.948691,2024-05-10 19:03:30.559660,0 days 00:00:03.610969,51,54,124,10,COMPLETE
543,543,-1.2869181775855683,0.17500733175242075,2024-05-10 19:03:30.562653,2024-05-10 19:03:34.233695,0 days 00:00:03.671042,41,186,205,10,COMPLETE
544,544,-0.5124040630986711,0.14291539249433952,2024-05-10 19:03:34.235690,2024-05-10 19:03:37.125733,0 days 00:00:02.890043,16,43,49,10,COMPLETE
545,545,0.08645234745394728,0.10894322148998467,2024-05-10 19:03:37.128730,2024-05-10 19:03:44.025630,0 days 00:00:06.896900,41,24,34,10,COMPLETE
546,546,-0.6270619452042447,0.1251250916688345,2024-05-10 19:03:44.027625,2024-05-10 19:03:47.675885,0 days 00:00:03.648260,27,33,141,10,COMPLETE
547,547,0.38007008774536694,0.09014530747112598,2024-05-10 19:03:47.678827,2024-05-10 19:03:51.332897,0 days 00:00:03.654070,12,75,108,10,COMPLETE
548,548,-0.4458634934815156,0.12680702184712672,2024-05-10 19:03:51.334892,2024-05-10 19:03:55.259509,0 days 00:00:03.924617,34,48,99,10,COMPLETE
549,549,0.1948098952690643,0.10368137155483448,2024-05-10 19:03:55.262501,2024-05-10 19:03:59.728646,0 days 00:00:04.466145,69,23,25,10,COMPLETE
550,550,0.1771257127688383,0.10555795097697487,2024-05-10 19:03:59.731608,2024-05-10 19:04:04.223765,0 days 00:00:04.492157,31,5,17,11,COMPLETE
551,551,0.2419545479181117,0.0980213653622756,2024-05-10 19:04:04.227287,2024-05-10 19:04:08.592759,0 days 00:00:04.365472,78,46,66,11,COMPLETE
552,552,0.09630966020983263,0.10241320837032668,2024-05-10 19:04:08.595067,2024-05-10 19:04:12.999198,0 days 00:00:04.404131,31,14,17,11,COMPLETE
553,553,-0.3663403370743843,0.1332806000357035,2024-05-10 19:04:13.001193,2024-05-10 19:04:15.530869,0 days 00:00:02.529676,56,24,136,11,COMPLETE
554,554,0.17896020421331255,0.09235881386718651,2024-05-10 19:04:15.533861,2024-05-10 19:04:20.049823,0 days 00:00:04.515962,44,23,54,11,COMPLETE
555,555,0.5964384700396302,0.06570192922749077,2024-05-10 19:04:20.051818,2024-05-10 19:04:26.031385,0 days 00:00:05.979567,35,16,69,11,COMPLETE
556,556,-0.8176957844589398,0.15520451166268234,2024-05-10 19:04:26.032349,2024-05-10 19:04:27.959551,0 days 00:00:01.927202,81,3,183,11,COMPLETE
557,557,0.48218293875640156,0.08180881943439339,2024-05-10 19:04:27.961546,2024-05-10 19:04:33.404102,0 days 00:00:05.442556,56,77,180,11,COMPLETE
558,558,-0.2512147148816403,0.1233248600190858,2024-05-10 19:04:33.407094,2024-05-10 19:04:37.940845,0 days 00:00:04.533751,78,60,98,11,COMPLETE
559,559,-1.0784348691901804,0.16359382872058945,2024-05-10 19:04:37.942900,2024-05-10 19:04:40.452637,0 days 00:00:02.509737,92,36,42,11,COMPLETE
560,560,-1.637728232776692,0.1970827177132169,2024-05-10 19:04:40.454632,2024-05-10 19:04:42.297769,0 days 00:00:01.843137,99,1,140,11,COMPLETE
561,561,-0.5605171072454385,0.1472757561951683,2024-05-10 19:04:42.300760,2024-05-10 19:04:45.753688,0 days 00:00:03.452928,41,8,10,11,COMPLETE
562,562,-0.0008287935496753551,0.10184548911498496,2024-05-10 19:04:45.755726,2024-05-10 19:04:48.749780,0 days 00:00:02.994054,41,24,156,11,COMPLETE
563,563,0.002571203934303168,0.1069027579518134,2024-05-10 19:04:48.753767,2024-05-10 19:04:52.950683,0 days 00:00:04.196916,51,64,116,11,COMPLETE
564,564,0.0782832517645449,0.10346855958425134,2024-05-10 19:04:52.952649,2024-05-10 19:04:55.423021,0 days 00:00:02.470372,51,26,66,11,COMPLETE
565,565,0.12804078239202205,0.11054198557622386,2024-05-10 19:04:55.425979,2024-05-10 19:05:02.223797,0 days 00:00:06.797818,93,119,156,11,COMPLETE
566,566,-0.5926405323910968,0.13798515102645972,2024-05-10 19:05:02.226886,2024-05-10 19:05:05.165898,0 days 00:00:02.939012,43,82,116,11,COMPLETE
567,567,-0.030593583468297526,0.11669520743048914,2024-05-10 19:05:05.167908,2024-05-10 19:05:08.737560,0 days 00:00:03.569652,13,198,201,11,COMPLETE
568,568,0.5458619740600648,0.07332501886629901,2024-05-10 19:05:08.739553,2024-05-10 19:05:13.083105,0 days 00:00:04.343552,85,53,203,11,COMPLETE
569,569,-7.877613548780586,0.2918395109853918,2024-05-10 19:05:13.085492,2024-05-10 19:05:14.232859,0 days 00:00:01.147367,25,44,73,11,COMPLETE
570,570,0.2035142059184567,0.10012684696593281,2024-05-10 19:05:14.234854,2024-05-10 19:05:17.209650,0 days 00:00:02.974796,31,51,100,11,COMPLETE
571,571,0.21290003420640077,0.0984825136793748,2024-05-10 19:05:17.211645,2024-05-10 19:05:20.972465,0 days 00:00:03.760820,71,15,59,11,COMPLETE
572,572,-0.7525257237384574,0.14792292918783032,2024-05-10 19:05:20.975457,2024-05-10 19:05:24.037092,0 days 00:00:03.061635,19,28,59,11,COMPLETE
573,573,0.5327477598462547,0.07485158830380548,2024-05-10 19:05:24.039118,2024-05-10 19:05:28.359881,0 days 00:00:04.320763,38,10,59,11,COMPLETE
574,574,-0.737042952309203,0.1571528752152703,2024-05-10 19:05:28.361876,2024-05-10 19:05:29.659075,0 days 00:00:01.297199,100,11,59,11,COMPLETE
575,575,-0.30487556125743165,0.11499301446242952,2024-05-10 19:05:29.660901,2024-05-10 19:05:32.412565,0 days 00:00:02.751664,78,12,148,11,COMPLETE
576,576,0.27050895004222625,0.09728655430468776,2024-05-10 19:05:32.414479,2024-05-10 19:05:34.204538,0 days 00:00:01.790059,89,56,65,11,COMPLETE
577,577,-0.8322603402937346,0.16418947905969844,2024-05-10 19:05:34.206533,2024-05-10 19:05:36.616815,0 days 00:00:02.410282,71,88,128,11,COMPLETE
578,578,0.11603076185686163,0.10258557260935827,2024-05-10 19:05:36.618812,2024-05-10 19:05:40.022573,0 days 00:00:03.403761,51,124,176,11,COMPLETE
579,579,-1.821408915108623,0.17464056456113544,2024-05-10 19:05:40.023571,2024-05-10 19:05:42.666941,0 days 00:00:02.643370,83,75,124,11,COMPLETE
580,580,-23.305114641232464,0.3851739886352172,2024-05-10 19:05:42.667938,2024-05-10 19:05:46.037728,0 days 00:00:03.369790,6,22,173,11,COMPLETE
581,581,-0.5716358138626211,0.1306653593452251,2024-05-10 19:05:46.039690,2024-05-10 19:05:48.201742,0 days 00:00:02.162052,32,10,110,11,COMPLETE
582,582,0.08511771464043479,0.11121734410020012,2024-05-10 19:05:48.203737,2024-05-10 19:05:51.185594,0 days 00:00:02.981857,35,81,124,11,COMPLETE
583,583,-0.34007689637270155,0.13323776384324554,2024-05-10 19:05:51.187590,2024-05-10 19:05:54.148924,0 days 00:00:02.961334,59,21,26,11,COMPLETE
584,584,-0.2731014612893817,0.12099321404654681,2024-05-10 19:05:54.150917,2024-05-10 19:05:57.554677,0 days 00:00:03.403760,30,38,57,11,COMPLETE
585,585,-0.3639210021319681,0.11798978082362095,2024-05-10 19:05:57.556682,2024-05-10 19:05:59.925009,0 days 00:00:02.368327,86,136,173,11,COMPLETE
586,586,0.14310365212753365,0.10587295491964195,2024-05-10 19:05:59.927004,2024-05-10 19:06:03.422415,0 days 00:00:03.495411,94,98,148,11,COMPLETE
587,587,0.11585291121509586,0.11030010101568288,2024-05-10 19:06:03.424410,2024-05-10 19:06:07.090977,0 days 00:00:03.666567,94,123,124,11,COMPLETE
588,588,-0.3417136680583418,0.11870340878327579,2024-05-10 19:06:07.093084,2024-05-10 19:06:10.745988,0 days 00:00:03.652904,56,23,93,11,COMPLETE
589,589,0.2964700110759818,0.09446748568329515,2024-05-10 19:06:10.747624,2024-05-10 19:06:14.321731,0 days 00:00:03.574107,30,95,134,11,COMPLETE
590,590,-0.10165029231003586,0.12165461082990099,2024-05-10 19:06:14.323727,2024-05-10 19:06:18.186879,0 days 00:00:03.863152,67,5,121,11,COMPLETE
591,591,0.4203646574069265,0.08349321692860802,2024-05-10 19:06:18.188734,2024-05-10 19:06:23.292861,0 days 00:00:05.104127,51,32,80,11,COMPLETE
592,592,0.38028846531332994,0.087423578018849,2024-05-10 19:06:23.293858,2024-05-10 19:06:27.492589,0 days 00:00:04.198731,42,9,97,11,COMPLETE
593,593,0.15130661961753625,0.1078210521402074,2024-05-10 19:06:27.495548,2024-05-10 19:06:32.344631,0 days 00:00:04.849083,94,52,161,11,COMPLETE
594,594,0.34795929727673947,0.09087362238810578,2024-05-10 19:06:32.347126,2024-05-10 19:06:36.085401,0 days 00:00:03.738275,47,39,77,11,COMPLETE
595,595,-0.5377772094851654,0.13861134636281597,2024-05-10 19:06:36.087411,2024-05-10 19:06:39.196674,0 days 00:00:03.109263,45,45,124,11,COMPLETE
596,596,-1.559944519477746,0.18442719040435934,2024-05-10 19:06:39.197674,2024-05-10 19:06:42.644498,0 days 00:00:03.446824,10,158,166,11,COMPLETE
597,597,-0.38521960898646707,0.1325432129802213,2024-05-10 19:06:42.646492,2024-05-10 19:06:46.365667,0 days 00:00:03.719175,75,10,120,11,COMPLETE
598,598,-0.51115610368119,0.12809360406365491,2024-05-10 19:06:46.367624,2024-05-10 19:06:49.410544,0 days 00:00:03.042920,51,175,213,11,COMPLETE
599,599,0.38095454680489177,0.09165813587957863,2024-05-10 19:06:49.412538,2024-05-10 19:06:52.707509,0 days 00:00:03.294971,92,124,124,11,COMPLETE
600,600,0.03382678743509502,0.11610348742238721,2024-05-10 19:06:52.709504,2024-05-10 19:06:57.375646,0 days 00:00:04.666142,52,153,181,12,COMPLETE
601,601,0.48948875677253073,0.08199594873853797,2024-05-10 19:06:57.377601,2024-05-10 19:07:01.315818,0 days 00:00:03.938217,32,203,213,12,COMPLETE
602,602,-0.5903424533460164,0.13751467643534715,2024-05-10 19:07:01.317829,2024-05-10 19:07:05.766929,0 days 00:00:04.449100,31,91,124,12,COMPLETE
603,603,-0.7883147700871405,0.14970025395361675,2024-05-10 19:07:05.768689,2024-05-10 19:07:08.545614,0 days 00:00:02.776925,58,42,52,12,COMPLETE
604,604,-0.4628562323779043,0.1313133971945875,2024-05-10 19:07:08.548624,2024-05-10 19:07:11.024672,0 days 00:00:02.476048,51,7,131,12,COMPLETE
605,605,-0.626243181995268,0.14401962942375632,2024-05-10 19:07:11.026920,2024-05-10 19:07:13.867363,0 days 00:00:02.840443,53,133,157,12,COMPLETE
606,606,-0.22763718426074142,0.1254578468356259,2024-05-10 19:07:13.870355,2024-05-10 19:07:16.191571,0 days 00:00:02.321216,94,52,124,12,COMPLETE
607,607,-1.9213119536311403,0.19072686747652895,2024-05-10 19:07:16.193567,2024-05-10 19:07:17.474158,0 days 00:00:01.280591,66,9,10,12,COMPLETE
608,608,-0.9250766782229596,0.15677563137219092,2024-05-10 19:07:17.476164,2024-05-10 19:07:19.357459,0 days 00:00:01.881295,38,2,10,12,COMPLETE
609,609,-15.501138368822385,0.4508170546054876,2024-05-10 19:07:19.359453,2024-05-10 19:07:21.946822,0 days 00:00:02.587369,8,71,208,12,COMPLETE
610,610,0.011954720902755112,0.10860844582869164,2024-05-10 19:07:21.948819,2024-05-10 19:07:24.396895,0 days 00:00:02.448076,100,32,111,12,COMPLETE
611,611,-8.226066329074763,0.28004621370665445,2024-05-10 19:07:24.398015,2024-05-10 19:07:26.696847,0 days 00:00:02.298832,6,38,162,12,COMPLETE
612,612,0.27712954442270293,0.09486935462159685,2024-05-10 19:07:26.698827,2024-05-10 19:07:30.212688,0 days 00:00:03.513861,62,29,155,12,COMPLETE
613,613,-1.2303182551894827,0.1647282648579768,2024-05-10 19:07:30.213725,2024-05-10 19:07:33.764756,0 days 00:00:03.551031,87,2,15,12,COMPLETE
614,614,-0.2808112383949642,0.11546467184238929,2024-05-10 19:07:33.766751,2024-05-10 19:07:35.742424,0 days 00:00:01.975673,41,13,182,12,COMPLETE
615,615,-0.6706484980693033,0.14454765658158608,2024-05-10 19:07:35.744420,2024-05-10 19:07:39.085472,0 days 00:00:03.341052,41,116,156,12,COMPLETE
616,616,-0.2880885087369044,0.13161814556615536,2024-05-10 19:07:39.087433,2024-05-10 19:07:42.259470,0 days 00:00:03.172037,11,63,123,12,COMPLETE
617,617,-1.2890227791205016,0.14502859946461927,2024-05-10 19:07:42.261431,2024-05-10 19:07:46.181030,0 days 00:00:03.919599,32,24,213,12,COMPLETE
618,618,-0.01927522879648822,0.11746856749025555,2024-05-10 19:07:46.183028,2024-05-10 19:07:49.208541,0 days 00:00:03.025513,56,3,15,12,COMPLETE
619,619,-0.1837594818165506,0.11346381015104738,2024-05-10 19:07:49.210536,2024-05-10 19:07:52.339618,0 days 00:00:03.129082,38,48,59,12,COMPLETE
620,620,-0.4319981440682694,0.1408949443323049,2024-05-10 19:07:52.342577,2024-05-10 19:07:57.217552,0 days 00:00:04.874975,66,15,154,12,COMPLETE
621,621,-0.8035632455657741,0.15271425945668768,2024-05-10 19:07:57.219512,2024-05-10 19:07:59.520754,0 days 00:00:02.301242,35,2,13,12,COMPLETE
622,622,0.1574939897852378,0.10890554946606264,2024-05-10 19:07:59.522749,2024-05-10 19:08:03.319433,0 days 00:00:03.796684,99,14,16,12,COMPLETE
623,623,-0.27148879606495696,0.12776773977495795,2024-05-10 19:08:03.321428,2024-05-10 19:08:05.552450,0 days 00:00:02.231022,35,63,169,12,COMPLETE
624,624,-1.471764997663176,0.17560232498370112,2024-05-10 19:08:05.553447,2024-05-10 19:08:08.199669,0 days 00:00:02.646222,41,3,58,12,COMPLETE
625,625,-0.1456322749473079,0.11580619860972244,2024-05-10 19:08:08.201663,2024-05-10 19:08:10.996764,0 days 00:00:02.795101,38,76,203,12,COMPLETE
626,626,0.11750826016771757,0.10171626902825241,2024-05-10 19:08:10.997794,2024-05-10 19:08:13.786488,0 days 00:00:02.788694,51,36,59,12,COMPLETE
627,627,0.2950264227697701,0.0959805455366181,2024-05-10 19:08:13.788556,2024-05-10 19:08:17.018088,0 days 00:00:03.229532,39,51,208,12,COMPLETE
628,628,-0.30187891481335744,0.13233607163729819,2024-05-10 19:08:17.021054,2024-05-10 19:08:20.382639,0 days 00:00:03.361585,18,50,81,12,COMPLETE
629,629,0.2637129591645736,0.10070526340909813,2024-05-10 19:08:20.384310,2024-05-10 19:08:23.236363,0 days 00:00:02.852053,78,79,120,12,COMPLETE
630,630,-53.68708140801397,0.6335156903004024,2024-05-10 19:08:23.238327,2024-05-10 19:08:27.350330,0 days 00:00:04.112003,5,11,62,12,COMPLETE
631,631,-0.4935609557029016,0.12333411661930622,2024-05-10 19:08:27.352360,2024-05-10 19:08:31.987772,0 days 00:00:04.635412,30,60,66,12,COMPLETE
632,632,-0.024358167168344002,0.11365538897134772,2024-05-10 19:08:31.988699,2024-05-10 19:08:34.579329,0 days 00:00:02.590630,95,16,19,12,COMPLETE
633,633,-0.022866829057238157,0.11410720261276475,2024-05-10 19:08:34.580327,2024-05-10 19:08:38.260763,0 days 00:00:03.680436,12,11,165,12,COMPLETE
634,634,-0.10292205324587878,0.11243877439912728,2024-05-10 19:08:38.262842,2024-05-10 19:08:40.680813,0 days 00:00:02.417971,61,30,203,12,COMPLETE
635,635,-0.4186985587437791,0.1317334136637171,2024-05-10 19:08:40.682807,2024-05-10 19:08:43.357072,0 days 00:00:02.674265,97,21,119,12,COMPLETE
636,636,-0.18342310443105775,0.11915161222306399,2024-05-10 19:08:43.359066,2024-05-10 19:08:44.997602,0 days 00:00:01.638536,56,8,58,12,COMPLETE
637,637,-2.381117676868556,0.17963980689785658,2024-05-10 19:08:44.999630,2024-05-10 19:08:47.114633,0 days 00:00:02.115003,27,3,5,12,COMPLETE
638,638,0.3989988885167885,0.0847969392910683,2024-05-10 19:08:47.116628,2024-05-10 19:08:50.704707,0 days 00:00:03.588079,38,31,66,12,COMPLETE
639,639,-2.4109943593040017,0.19633455542237738,2024-05-10 19:08:50.706865,2024-05-10 19:08:52.166011,0 days 00:00:01.459146,35,41,80,12,COMPLETE
640,640,0.37722400533226963,0.08891290398873458,2024-05-10 19:08:52.166981,2024-05-10 19:08:55.341468,0 days 00:00:03.174487,47,39,138,12,COMPLETE
641,641,-0.34202858975225264,0.11319476770891494,2024-05-10 19:08:55.343463,2024-05-10 19:08:58.485334,0 days 00:00:03.141871,41,16,142,12,COMPLETE
642,642,-0.09850243783557275,0.11740699954811955,2024-05-10 19:08:58.487323,2024-05-10 19:09:01.571486,0 days 00:00:03.084163,51,99,158,12,COMPLETE
643,643,-1.6543333760555925,0.18537684128194104,2024-05-10 19:09:01.573454,2024-05-10 19:09:02.928446,0 days 00:00:01.354992,56,2,60,12,COMPLETE
644,644,-0.9479257098621281,0.15426908471719042,2024-05-10 19:09:02.931092,2024-05-10 19:09:06.622469,0 days 00:00:03.691377,50,13,59,12,COMPLETE
645,645,-0.25253664845819823,0.12537925302507702,2024-05-10 19:09:06.624453,2024-05-10 19:09:09.468306,0 days 00:00:02.843853,21,18,80,12,COMPLETE
646,646,0.3290293678146504,0.08977722834720654,2024-05-10 19:09:09.470303,2024-05-10 19:09:13.418186,0 days 00:00:03.947883,18,13,93,12,COMPLETE
647,647,-0.8739720659832045,0.16260074753159587,2024-05-10 19:09:13.420145,2024-05-10 19:09:16.336690,0 days 00:00:02.916545,91,97,153,12,COMPLETE
648,648,0.35537315609397,0.08831979129128939,2024-05-10 19:09:16.338732,2024-05-10 19:09:22.161498,0 days 00:00:05.822766,30,66,159,12,COMPLETE
649,649,-0.19631052880686936,0.12537635995078647,2024-05-10 19:09:22.163587,2024-05-10 19:09:24.665934,0 days 00:00:02.502347,94,37,58,12,COMPLETE
650,650,-0.22391731356651254,0.12094994525474834,2024-05-10 19:09:24.668076,2024-05-10 19:09:27.694561,0 days 00:00:03.026485,36,126,156,13,COMPLETE
651,651,0.2787976855356395,0.09455347317946788,2024-05-10 19:09:27.696556,2024-05-10 19:09:31.379896,0 days 00:00:03.683340,50,121,212,13,COMPLETE
652,652,-1.2794415185027592,0.17531965650180387,2024-05-10 19:09:31.382704,2024-05-10 19:09:33.597689,0 days 00:00:02.214985,30,4,59,13,COMPLETE
653,653,0.3146987799071724,0.09281828136905293,2024-05-10 19:09:33.599762,2024-05-10 19:09:35.678431,0 days 00:00:02.078669,29,9,29,13,COMPLETE
654,654,0.09594434869505748,0.11190571161819918,2024-05-10 19:09:35.680398,2024-05-10 19:09:39.449327,0 days 00:00:03.768929,75,30,59,13,COMPLETE
655,655,0.2941800739609808,0.0985799525441917,2024-05-10 19:09:39.451321,2024-05-10 19:09:43.530467,0 days 00:00:04.079146,64,83,90,13,COMPLETE
656,656,-0.04792348613267143,0.11994000198101155,2024-05-10 19:09:43.532462,2024-05-10 19:09:48.199304,0 days 00:00:04.666842,78,19,49,13,COMPLETE
657,657,-0.07680967003557511,0.11532533388139647,2024-05-10 19:09:48.201301,2024-05-10 19:09:50.912447,0 days 00:00:02.711146,62,29,66,13,COMPLETE
658,658,-0.5086551547624119,0.14328452753361115,2024-05-10 19:09:50.914289,2024-05-10 19:09:55.233362,0 days 00:00:04.319073,12,122,187,13,COMPLETE
659,659,0.3200865244626562,0.09429185842785784,2024-05-10 19:09:55.235407,2024-05-10 19:09:59.077386,0 days 00:00:03.841979,48,135,164,13,COMPLETE
660,660,-0.2823700730645844,0.1360344591403322,2024-05-10 19:09:59.079380,2024-05-10 19:10:02.835026,0 days 00:00:03.755646,99,68,87,13,COMPLETE
661,661,0.04412358442221982,0.11140425351518746,2024-05-10 19:10:02.836948,2024-05-10 19:10:05.882557,0 days 00:00:03.045609,32,28,184,13,COMPLETE
662,662,-0.4328222983842404,0.13720081355136957,2024-05-10 19:10:05.884552,2024-05-10 19:10:09.064468,0 days 00:00:03.179916,51,90,134,13,COMPLETE
663,663,0.20723356162370044,0.09717210732895618,2024-05-10 19:10:09.065495,2024-05-10 19:10:11.914353,0 days 00:00:02.848858,51,14,15,13,COMPLETE
664,664,-1.6658892914971086,0.15781212596320995,2024-05-10 19:10:11.916482,2024-05-10 19:10:15.641443,0 days 00:00:03.724961,41,6,17,13,COMPLETE
665,665,0.35967101939496965,0.09273622751785962,2024-05-10 19:10:15.643439,2024-05-10 19:10:20.871383,0 days 00:00:05.227944,91,63,69,13,COMPLETE
666,666,-0.9642545266722434,0.1647145337991725,2024-05-10 19:10:20.873378,2024-05-10 19:10:23.402321,0 days 00:00:02.528943,35,56,88,13,COMPLETE
667,667,-0.672076314117369,0.13158815369726956,2024-05-10 19:10:23.404280,2024-05-10 19:10:26.892467,0 days 00:00:03.488187,48,7,49,13,COMPLETE
668,668,-1.1087637703951723,0.14343878278422484,2024-05-10 19:10:26.894400,2024-05-10 19:10:31.504512,0 days 00:00:04.610112,58,25,150,13,COMPLETE
669,669,-1.5350585760939142,0.1622378275560669,2024-05-10 19:10:31.506611,2024-05-10 19:10:34.236610,0 days 00:00:02.729999,62,195,203,13,COMPLETE
670,670,-0.3751229071304095,0.13285330019765967,2024-05-10 19:10:34.238417,2024-05-10 19:10:37.673627,0 days 00:00:03.435210,13,41,66,13,COMPLETE
671,671,-0.055204372134007904,0.12337728009740623,2024-05-10 19:10:37.675622,2024-05-10 19:10:41.154312,0 days 00:00:03.478690,60,139,174,13,COMPLETE
