,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_window_length,system_attrs_nsga2:generation,state
502,502,-8.464585313095347,5.855521457600032e-05,2024-05-16 12:49:46.526040,2024-05-16 12:49:48.523488,0 days 00:00:01.997448,21,54,10,COMPLETE
503,503,-4.313961593887187,4.4608509350610806e-05,2024-05-16 12:49:48.525112,2024-05-16 12:49:50.476660,0 days 00:00:01.951548,9,112,10,COMPLETE
504,504,-11.62956170611874,6.145724548420622e-05,2024-05-16 12:49:50.481157,2024-05-16 12:49:52.407762,0 days 00:00:01.926605,4,190,10,COMPLETE
505,505,-6.629919336580395,5.3386685928761504e-05,2024-05-16 12:49:52.419609,2024-05-16 12:49:54.607108,0 days 00:00:02.187499,32,179,10,COMPLETE
506,506,-4.673335804590404,4.608914529257833e-05,2024-05-16 12:49:54.617551,2024-05-16 12:49:56.970973,0 days 00:00:02.353422,15,128,10,COMPLETE
507,507,-4.578410208971897,4.593106977096073e-05,2024-05-16 12:49:56.972482,2024-05-16 12:49:58.968155,0 days 00:00:01.995673,7,185,10,COMPLETE
508,508,-3.6269765207036344,4.068111560584434e-05,2024-05-16 12:49:58.975090,2024-05-16 12:50:00.874210,0 days 00:00:01.899120,7,173,10,COMPLETE
509,509,-4.632834536619722,4.605074796314713e-05,2024-05-16 12:50:00.877114,2024-05-16 12:50:03.024114,0 days 00:00:02.147000,12,197,10,COMPLETE
510,510,-4.5604722728575044,4.586037342797496e-05,2024-05-16 12:50:03.027415,2024-05-16 12:50:04.965384,0 days 00:00:01.937969,6,184,10,COMPLETE
511,511,-4.382775353764953,4.510471755839584e-05,2024-05-16 12:50:04.968128,2024-05-16 12:50:06.864602,0 days 00:00:01.896474,6,96,10,COMPLETE
512,512,-4.184360428784719,4.425874709131586e-05,2024-05-16 12:50:06.869837,2024-05-16 12:50:08.712847,0 days 00:00:01.843010,6,12,10,COMPLETE
513,513,-11.604097393143906,7.189110765093703e-05,2024-05-16 12:50:08.724013,2024-05-16 12:50:11.243967,0 days 00:00:02.519954,45,76,10,COMPLETE
514,514,-4.7440454591230905,4.638546903751011e-05,2024-05-16 12:50:11.245961,2024-05-16 12:50:13.444963,0 days 00:00:02.199002,6,8,10,COMPLETE
515,515,-4.670685533673005,4.629965063733955e-05,2024-05-16 12:50:13.446742,2024-05-16 12:50:15.594064,0 days 00:00:02.147322,7,191,10,COMPLETE
516,516,-23.32987385317733,9.797127955379986e-05,2024-05-16 12:50:15.599482,2024-05-16 12:50:18.424178,0 days 00:00:02.824696,54,19,10,COMPLETE
517,517,-17.649346263951077,8.851418739992122e-05,2024-05-16 12:50:18.427172,2024-05-16 12:50:20.729109,0 days 00:00:02.301937,58,185,10,COMPLETE
518,518,-17.1195406311208,8.59838090129573e-05,2024-05-16 12:50:20.733008,2024-05-16 12:50:22.940888,0 days 00:00:02.207880,63,71,10,COMPLETE
519,519,-4.922606703255404,4.596631689743263e-05,2024-05-16 12:50:22.943212,2024-05-16 12:50:25.182951,0 days 00:00:02.239739,10,154,10,COMPLETE
520,520,-13.149001701438618,6.473721777101409e-05,2024-05-16 12:50:25.184471,2024-05-16 12:50:27.433491,0 days 00:00:02.249020,31,106,10,COMPLETE
521,521,-243.4567666488146,0.00024970904124844105,2024-05-16 12:50:27.435028,2024-05-16 12:50:30.537444,0 days 00:00:03.102416,74,47,10,COMPLETE
522,522,-4.580038058452002,4.59228183494869e-05,2024-05-16 12:50:30.546526,2024-05-16 12:50:32.546646,0 days 00:00:02.000120,12,158,10,COMPLETE
523,523,-780.3957718253118,0.0003282165188958042,2024-05-16 12:50:32.548059,2024-05-16 12:50:34.885496,0 days 00:00:02.337437,94,8,10,COMPLETE
524,524,-3.5402069292703673,3.961057468248962e-05,2024-05-16 12:50:34.896377,2024-05-16 12:50:36.851614,0 days 00:00:01.955237,3,8,10,COMPLETE
525,525,-61.459728086109216,0.00010375760807921127,2024-05-16 12:50:36.855125,2024-05-16 12:50:38.850384,0 days 00:00:01.995259,20,149,10,COMPLETE
526,526,-4.261743334013046,4.463807845792074e-05,2024-05-16 12:50:38.860721,2024-05-16 12:50:40.831853,0 days 00:00:01.971132,7,185,10,COMPLETE
527,527,-22.22536455812925,8.894481654404482e-05,2024-05-16 12:50:40.833055,2024-05-16 12:50:43.115180,0 days 00:00:02.282125,55,58,10,COMPLETE
528,528,-4.403861909116303,4.521148414037895e-05,2024-05-16 12:50:43.130408,2024-05-16 12:50:45.097702,0 days 00:00:01.967294,7,71,10,COMPLETE
529,529,-12.008940971054582,6.855842839047262e-05,2024-05-16 12:50:45.112147,2024-05-16 12:50:47.484893,0 days 00:00:02.372746,43,124,10,COMPLETE
530,530,-4.2221212153126535,4.441689390223845e-05,2024-05-16 12:50:47.488368,2024-05-16 12:50:49.462346,0 days 00:00:01.973978,6,54,10,COMPLETE
531,531,-5.446010760525056,4.903261160676073e-05,2024-05-16 12:50:49.469226,2024-05-16 12:50:51.357594,0 days 00:00:01.888368,6,18,10,COMPLETE
532,532,-5.010004224453185,4.764137913732241e-05,2024-05-16 12:50:51.359535,2024-05-16 12:50:53.302436,0 days 00:00:01.942901,3,116,10,COMPLETE
533,533,-4.691630154952581,4.639444098941235e-05,2024-05-16 12:50:53.304583,2024-05-16 12:50:55.259823,0 days 00:00:01.955240,16,180,10,COMPLETE
534,534,-5.107600235633424,4.622470191893917e-05,2024-05-16 12:50:55.262808,2024-05-16 12:50:57.253039,0 days 00:00:01.990231,12,199,10,COMPLETE
535,535,-4.405937712362472,4.520255474975321e-05,2024-05-16 12:50:57.254011,2024-05-16 12:50:59.291300,0 days 00:00:02.037289,12,146,10,COMPLETE
536,536,-5.9984485490775565,5.14902365471647e-05,2024-05-16 12:50:59.296770,2024-05-16 12:51:01.495369,0 days 00:00:02.198599,20,16,10,COMPLETE
537,537,-12.919083163631502,7.425899036298312e-05,2024-05-16 12:51:01.501105,2024-05-16 12:51:03.806076,0 days 00:00:02.304971,50,19,10,COMPLETE
538,538,-4.672135807439751,4.626863931083226e-05,2024-05-16 12:51:03.821409,2024-05-16 12:51:05.821818,0 days 00:00:02.000409,12,93,10,COMPLETE
539,539,-5.062709919161783,4.8073886758658756e-05,2024-05-16 12:51:05.833139,2024-05-16 12:51:07.955124,0 days 00:00:02.121985,15,154,10,COMPLETE
540,540,-12.347494835685254,7.430421356610419e-05,2024-05-16 12:51:07.959913,2024-05-16 12:51:10.348494,0 days 00:00:02.388581,45,144,10,COMPLETE
541,541,-5.333192047589543,4.857395707230382e-05,2024-05-16 12:51:10.350150,2024-05-16 12:51:12.585404,0 days 00:00:02.235254,18,91,10,COMPLETE
542,542,-4.7002784663843125,4.638190993261528e-05,2024-05-16 12:51:12.587801,2024-05-16 12:51:14.667823,0 days 00:00:02.080022,9,109,10,COMPLETE
543,543,-4.615679271085658,4.604933915992748e-05,2024-05-16 12:51:14.669963,2024-05-16 12:51:16.752150,0 days 00:00:02.082187,9,89,10,COMPLETE
544,544,-4.87966291714122,4.723828271880762e-05,2024-05-16 12:51:16.761082,2024-05-16 12:51:18.875094,0 days 00:00:02.114012,16,4,10,COMPLETE
545,545,-25.36022333713631,0.00010481125880899028,2024-05-16 12:51:18.879423,2024-05-16 12:51:21.481500,0 days 00:00:02.602077,83,102,10,COMPLETE
546,546,-9.87609115540158,6.751651663935911e-05,2024-05-16 12:51:21.489181,2024-05-16 12:51:23.755371,0 days 00:00:02.266190,38,111,10,COMPLETE
547,547,-11.756784388675733,7.092128340756297e-05,2024-05-16 12:51:23.761038,2024-05-16 12:51:26.329471,0 days 00:00:02.568433,45,31,10,COMPLETE
548,548,-3.8889463714898733,4.156549173262883e-05,2024-05-16 12:51:26.338198,2024-05-16 12:51:28.295227,0 days 00:00:01.957029,10,76,10,COMPLETE
549,549,-11.310947144455945,6.222415773257629e-05,2024-05-16 12:51:28.300820,2024-05-16 12:51:30.482543,0 days 00:00:02.181723,21,45,10,COMPLETE
550,550,-7.574234932430064,5.826418549547169e-05,2024-05-16 12:51:30.487940,2024-05-16 12:51:32.859420,0 days 00:00:02.371480,25,76,11,COMPLETE
551,551,-3.9714984282595234,4.296740185231842e-05,2024-05-16 12:51:32.874877,2024-05-16 12:51:35.191181,0 days 00:00:02.316304,9,11,11,COMPLETE
552,552,-12.958693726474603,7.384667454542716e-05,2024-05-16 12:51:35.196741,2024-05-16 12:51:37.368892,0 days 00:00:02.172151,34,154,11,COMPLETE
553,553,-24.789055213552246,0.00010363062678558294,2024-05-16 12:51:37.372499,2024-05-16 12:51:40.056615,0 days 00:00:02.684116,89,107,11,COMPLETE
554,554,-5.724784875407195,4.8865789300837404e-05,2024-05-16 12:51:40.058694,2024-05-16 12:51:42.254619,0 days 00:00:02.195925,35,135,11,COMPLETE
555,555,-4.435636879570959,4.531189102575312e-05,2024-05-16 12:51:42.256614,2024-05-16 12:51:44.153868,0 days 00:00:01.897254,6,73,11,COMPLETE
556,556,-3.082220418112345,3.708456145395126e-05,2024-05-16 12:51:44.167064,2024-05-16 12:51:46.204124,0 days 00:00:02.037060,9,76,11,COMPLETE
557,557,-4.982801243083644,4.7381696002175645e-05,2024-05-16 12:51:46.208798,2024-05-16 12:51:48.901684,0 days 00:00:02.692886,14,109,11,COMPLETE
558,558,-4.774502706610827,4.658829565588961e-05,2024-05-16 12:51:48.903685,2024-05-16 12:51:52.145936,0 days 00:00:03.242251,10,56,11,COMPLETE
559,559,-6.1136015329256255,5.05236719137927e-05,2024-05-16 12:51:52.147591,2024-05-16 12:51:55.807415,0 days 00:00:03.659824,10,67,11,COMPLETE
560,560,-43.16514331460361,0.00013098140698916647,2024-05-16 12:51:55.810606,2024-05-16 12:51:58.798339,0 days 00:00:02.987733,97,106,11,COMPLETE
561,561,-4.184435055734339,4.42664625478609e-05,2024-05-16 12:51:58.804319,2024-05-16 12:52:00.830731,0 days 00:00:02.026412,15,23,11,COMPLETE
562,562,-21.278264252484092,9.5248250815525e-05,2024-05-16 12:52:00.832672,2024-05-16 12:52:03.496259,0 days 00:00:02.663587,91,71,11,COMPLETE
563,563,-31.182751024209445,0.0001103287974677286,2024-05-16 12:52:03.500145,2024-05-16 12:52:06.498031,0 days 00:00:02.997886,83,135,11,COMPLETE
564,564,-11.259268540695063,6.21726723319346e-05,2024-05-16 12:52:06.501752,2024-05-16 12:52:09.741914,0 days 00:00:03.240162,21,22,11,COMPLETE
565,565,-14.029811055446794,7.672727896205011e-05,2024-05-16 12:52:09.746391,2024-05-16 12:52:12.091853,0 days 00:00:02.345462,39,23,11,COMPLETE
566,566,-5.321982385818112,4.9365045967784896e-05,2024-05-16 12:52:12.094240,2024-05-16 12:52:14.257295,0 days 00:00:02.163055,20,199,11,COMPLETE
567,567,-4.681121570461178,4.625067223695056e-05,2024-05-16 12:52:14.261287,2024-05-16 12:52:16.449186,0 days 00:00:02.187899,15,19,11,COMPLETE
568,568,-14.67961874661485,7.742435978678758e-05,2024-05-16 12:52:16.451181,2024-05-16 12:52:19.021724,0 days 00:00:02.570543,63,83,11,COMPLETE
569,569,-6.336662021144059,5.167870381943234e-05,2024-05-16 12:52:19.029883,2024-05-16 12:52:21.155329,0 days 00:00:02.125446,9,76,11,COMPLETE
570,570,-13.908343632867382,6.85784710488452e-05,2024-05-16 12:52:21.156326,2024-05-16 12:52:23.686260,0 days 00:00:02.529934,59,109,11,COMPLETE
571,571,-4.352930975440386,4.502172420028495e-05,2024-05-16 12:52:23.688256,2024-05-16 12:52:25.734359,0 days 00:00:02.046103,12,31,11,COMPLETE
572,572,-4.335995232492491,4.4912043546790895e-05,2024-05-16 12:52:25.736354,2024-05-16 12:52:27.749224,0 days 00:00:02.012870,7,71,11,COMPLETE
573,573,-3.965195715135679,4.206791702591643e-05,2024-05-16 12:52:27.751157,2024-05-16 12:52:29.933625,0 days 00:00:02.182468,15,19,11,COMPLETE
574,574,-4.687856658879058,4.628124635325911e-05,2024-05-16 12:52:29.937344,2024-05-16 12:52:32.033552,0 days 00:00:02.096208,12,13,11,COMPLETE
575,575,-4.59950734100369,4.603242289439098e-05,2024-05-16 12:52:32.042208,2024-05-16 12:52:34.281632,0 days 00:00:02.239424,7,192,11,COMPLETE
576,576,-4.512012237836309,4.564290914681875e-05,2024-05-16 12:52:34.284031,2024-05-16 12:52:36.181813,0 days 00:00:01.897782,7,109,11,COMPLETE
577,577,-5.504923754211385,4.902984745541632e-05,2024-05-16 12:52:36.196167,2024-05-16 12:52:38.191269,0 days 00:00:01.995102,5,76,11,COMPLETE
578,578,-4.445790908335686,4.5276218688526115e-05,2024-05-16 12:52:38.192265,2024-05-16 12:52:40.196716,0 days 00:00:02.004451,10,200,11,COMPLETE
579,579,-34.559775028406946,0.0001216054287435338,2024-05-16 12:52:40.201607,2024-05-16 12:52:43.195359,0 days 00:00:02.993752,100,88,11,COMPLETE
580,580,-24.151756199496504,9.95770070913809e-05,2024-05-16 12:52:43.205499,2024-05-16 12:52:45.610915,0 days 00:00:02.405416,93,135,11,COMPLETE
581,581,-27.146897821978076,0.000109857865551072,2024-05-16 12:52:45.623805,2024-05-16 12:52:48.263746,0 days 00:00:02.639941,79,4,11,COMPLETE
582,582,-29.132633402431015,0.00010849701255444858,2024-05-16 12:52:48.265741,2024-05-16 12:52:50.823248,0 days 00:00:02.557507,67,163,11,COMPLETE
583,583,-15.000904248841618,8.187930850828375e-05,2024-05-16 12:52:50.824924,2024-05-16 12:52:53.202368,0 days 00:00:02.377444,51,107,11,COMPLETE
584,584,-6.134737497285589,5.08880434782733e-05,2024-05-16 12:52:53.204381,2024-05-16 12:52:55.240122,0 days 00:00:02.035741,12,10,11,COMPLETE
585,585,-24.096714648304435,0.00010360100088469247,2024-05-16 12:52:55.253522,2024-05-16 12:52:57.996724,0 days 00:00:02.743202,85,148,11,COMPLETE
586,586,-4.641843966518899,4.614323071647207e-05,2024-05-16 12:52:58.001252,2024-05-16 12:53:00.552248,0 days 00:00:02.550996,14,119,11,COMPLETE
587,587,-4.829872460775268,4.691579337309604e-05,2024-05-16 12:53:00.554243,2024-05-16 12:53:03.119797,0 days 00:00:02.565554,9,101,11,COMPLETE
588,588,-21.274351938903873,9.345115240054196e-05,2024-05-16 12:53:03.121846,2024-05-16 12:53:06.524129,0 days 00:00:03.402283,68,71,11,COMPLETE
589,589,-26.97569475691241,0.00010640057565991816,2024-05-16 12:53:06.525144,2024-05-16 12:53:10.856605,0 days 00:00:04.331461,95,19,11,COMPLETE
590,590,-7.907262837184514,5.9551634220016395e-05,2024-05-16 12:53:10.857602,2024-05-16 12:53:13.131244,0 days 00:00:02.273642,30,179,11,COMPLETE
591,591,-16.107245506119227,7.984172055180694e-05,2024-05-16 12:53:13.137758,2024-05-16 12:53:15.372510,0 days 00:00:02.234752,50,116,11,COMPLETE
592,592,-5.486446214719129,5.0127142524095285e-05,2024-05-16 12:53:15.374672,2024-05-16 12:53:18.768284,0 days 00:00:03.393612,21,112,11,COMPLETE
593,593,-15.494059792201446,8.127617472387775e-05,2024-05-16 12:53:18.770323,2024-05-16 12:53:20.974779,0 days 00:00:02.204456,52,139,11,COMPLETE
594,594,-5.540598752047326,4.557973347728887e-05,2024-05-16 12:53:20.978476,2024-05-16 12:53:23.487630,0 days 00:00:02.509154,15,18,11,COMPLETE
595,595,-4.417380971090307,4.3167899854222035e-05,2024-05-16 12:53:23.490181,2024-05-16 12:53:25.889765,0 days 00:00:02.399584,7,25,11,COMPLETE
596,596,-22.07284470099098,9.790022436891453e-05,2024-05-16 12:53:25.891068,2024-05-16 12:53:28.473251,0 days 00:00:02.582183,94,77,11,COMPLETE
597,597,-4.519658044998909,4.567589154064382e-05,2024-05-16 12:53:28.474904,2024-05-16 12:53:30.507748,0 days 00:00:02.032844,9,135,11,COMPLETE
598,598,-4.8553191381557355,4.690220719483868e-05,2024-05-16 12:53:30.519397,2024-05-16 12:53:32.540077,0 days 00:00:02.020680,7,54,11,COMPLETE
599,599,-27.849445950703558,0.00011152893673220875,2024-05-16 12:53:32.541118,2024-05-16 12:53:34.981359,0 days 00:00:02.440241,88,137,11,COMPLETE
600,600,-4.667808989758923,4.6318576539504905e-05,2024-05-16 12:53:34.983481,2024-05-16 12:53:37.121399,0 days 00:00:02.137918,7,153,12,COMPLETE
601,601,-5.961065768326376,5.223898931165107e-05,2024-05-16 12:53:37.134129,2024-05-16 12:53:39.366257,0 days 00:00:02.232128,24,76,12,COMPLETE
602,602,-45.31343316800207,0.00012374080200982726,2024-05-16 12:53:39.368253,2024-05-16 12:53:42.040470,0 days 00:00:02.672217,94,19,12,COMPLETE
603,603,-4.420978469924792,4.455688049188948e-05,2024-05-16 12:53:42.042464,2024-05-16 12:53:44.184936,0 days 00:00:02.142472,6,4,12,COMPLETE
604,604,-5.708149087581746,4.934388534343397e-05,2024-05-16 12:53:44.195666,2024-05-16 12:53:46.260364,0 days 00:00:02.064698,7,8,12,COMPLETE
605,605,-8.72415472736096,5.562170847889953e-05,2024-05-16 12:53:46.262428,2024-05-16 12:53:48.367382,0 days 00:00:02.104954,9,19,12,COMPLETE
606,606,-4.4815593133038245,4.543078162479697e-05,2024-05-16 12:53:48.369243,2024-05-16 12:53:50.460252,0 days 00:00:02.091009,12,101,12,COMPLETE
607,607,-4.975864512760844,4.783695338903818e-05,2024-05-16 12:53:50.464625,2024-05-16 12:53:52.505955,0 days 00:00:02.041330,19,180,12,COMPLETE
608,608,-16.071821362309173,6.672558966560929e-05,2024-05-16 12:53:52.508018,2024-05-16 12:53:54.838299,0 days 00:00:02.330281,15,19,12,COMPLETE
609,609,-20.042790405497488,9.037170941863948e-05,2024-05-16 12:53:54.840055,2024-05-16 12:53:57.412450,0 days 00:00:02.572395,45,19,12,COMPLETE
610,610,-19.51160553823121,9.256396572163402e-05,2024-05-16 12:53:57.421449,2024-05-16 12:53:59.869728,0 days 00:00:02.448279,76,160,12,COMPLETE
611,611,-4.668033137211912,4.619466122235681e-05,2024-05-16 12:53:59.871778,2024-05-16 12:54:01.879237,0 days 00:00:02.007459,7,134,12,COMPLETE
612,612,-3.9308244435027206,4.317008628759153e-05,2024-05-16 12:54:01.888577,2024-05-16 12:54:04.395099,0 days 00:00:02.506522,15,40,12,COMPLETE
613,613,-12.5115769123893,6.99492142918291e-05,2024-05-16 12:54:04.397130,2024-05-16 12:54:06.757924,0 days 00:00:02.360794,52,160,12,COMPLETE
614,614,-23.015861123055664,9.559738744346048e-05,2024-05-16 12:54:06.774278,2024-05-16 12:54:09.046911,0 days 00:00:02.272633,56,202,12,COMPLETE
615,615,-4.517847668633762,4.577544099155411e-05,2024-05-16 12:54:09.050081,2024-05-16 12:54:11.278414,0 days 00:00:02.228333,15,135,12,COMPLETE
616,616,-4.439236696272962,4.540281751114553e-05,2024-05-16 12:54:11.282547,2024-05-16 12:54:13.255361,0 days 00:00:01.972814,7,135,12,COMPLETE
617,617,-6.014796508812275,5.1981685140544155e-05,2024-05-16 12:54:13.269144,2024-05-16 12:54:15.473701,0 days 00:00:02.204557,22,76,12,COMPLETE
618,618,-4.952869194863302,4.740511901871801e-05,2024-05-16 12:54:15.475085,2024-05-16 12:54:17.605711,0 days 00:00:02.130626,3,26,12,COMPLETE
619,619,-4.915129476576301,4.6807468447629124e-05,2024-05-16 12:54:17.607705,2024-05-16 12:54:19.745085,0 days 00:00:02.137380,15,64,12,COMPLETE
620,620,-4.659521498973939,4.6218454396928054e-05,2024-05-16 12:54:19.747755,2024-05-16 12:54:21.747130,0 days 00:00:01.999375,10,145,12,COMPLETE
621,621,-48.710832528129416,7.506325849968875e-05,2024-05-16 12:54:21.749560,2024-05-16 12:54:23.817398,0 days 00:00:02.067838,20,179,12,COMPLETE
622,622,-4.450650759308327,4.526453455188036e-05,2024-05-16 12:54:23.826131,2024-05-16 12:54:25.833114,0 days 00:00:02.006983,9,109,12,COMPLETE
623,623,-22.289596423817216,9.710867544567733e-05,2024-05-16 12:54:25.842549,2024-05-16 12:54:28.298722,0 days 00:00:02.456173,97,119,12,COMPLETE
624,624,-6.871328209515317,5.542109039022424e-05,2024-05-16 12:54:28.309805,2024-05-16 12:54:31.052819,0 days 00:00:02.743014,28,89,12,COMPLETE
625,625,-3.995085165719795,4.316770994899037e-05,2024-05-16 12:54:31.059770,2024-05-16 12:54:33.326253,0 days 00:00:02.266483,15,54,12,COMPLETE
626,626,-13.121512326833123,7.366647444426832e-05,2024-05-16 12:54:33.328249,2024-05-16 12:54:35.956483,0 days 00:00:02.628234,52,154,12,COMPLETE
627,627,-4.913816146840226,4.723053648787498e-05,2024-05-16 12:54:35.958477,2024-05-16 12:54:38.029607,0 days 00:00:02.071130,3,173,12,COMPLETE
628,628,-5.54273359922413,4.868891220408833e-05,2024-05-16 12:54:38.034371,2024-05-16 12:54:40.292507,0 days 00:00:02.258136,15,8,12,COMPLETE
629,629,-4.7334549149357406,4.653490099585602e-05,2024-05-16 12:54:40.298289,2024-05-16 12:54:42.609049,0 days 00:00:02.310760,20,18,12,COMPLETE
630,630,-4.259810998269534,4.3744528605827404e-05,2024-05-16 12:54:42.612635,2024-05-16 12:54:45.008002,0 days 00:00:02.395367,21,16,12,COMPLETE
631,631,-4.056987293742731,4.325049097959634e-05,2024-05-16 12:54:45.014268,2024-05-16 12:54:47.253677,0 days 00:00:02.239409,15,23,12,COMPLETE
632,632,-5.397941574758645,4.9126005342141995e-05,2024-05-16 12:54:47.255671,2024-05-16 12:54:49.356154,0 days 00:00:02.100483,3,40,12,COMPLETE
633,633,-5.013428688444965,4.7653397557966025e-05,2024-05-16 12:54:49.358100,2024-05-16 12:54:51.241631,0 days 00:00:01.883531,3,108,12,COMPLETE
634,634,-4.954013565760784,4.727274708124216e-05,2024-05-16 12:54:51.244981,2024-05-16 12:54:53.254299,0 days 00:00:02.009318,10,122,12,COMPLETE
635,635,-5.633240634815966,4.8969199717439884e-05,2024-05-16 12:54:53.258424,2024-05-16 12:54:55.344928,0 days 00:00:02.086504,28,145,12,COMPLETE
636,636,-5.0774147337981095,4.6286915258131475e-05,2024-05-16 12:54:55.347906,2024-05-16 12:54:57.584564,0 days 00:00:02.236658,9,109,12,COMPLETE
637,637,-5.214890266489876,4.842153860142903e-05,2024-05-16 12:54:57.586450,2024-05-16 12:55:00.742613,0 days 00:00:03.156163,3,202,12,COMPLETE
638,638,-5.919695710339397,4.9122477076615865e-05,2024-05-16 12:55:00.747982,2024-05-16 12:55:04.935968,0 days 00:00:04.187986,21,19,12,COMPLETE
639,639,-4.59513184358982,4.6074012729145937e-05,2024-05-16 12:55:04.938136,2024-05-16 12:55:07.799954,0 days 00:00:02.861818,6,118,12,COMPLETE
640,640,-11.756794057359638,7.317270923559005e-05,2024-05-16 12:55:07.804122,2024-05-16 12:55:10.250561,0 days 00:00:02.446439,42,106,12,COMPLETE
641,641,-23.727641605842997,7.486104076140296e-05,2024-05-16 12:55:10.252110,2024-05-16 12:55:12.261605,0 days 00:00:02.009495,9,191,12,COMPLETE
642,642,-26.00875547778697,0.00010424439063300263,2024-05-16 12:55:12.263002,2024-05-16 12:55:14.761502,0 days 00:00:02.498500,80,109,12,COMPLETE
643,643,-26.074049798143953,9.667274934131152e-05,2024-05-16 12:55:14.763258,2024-05-16 12:55:17.344956,0 days 00:00:02.581698,66,12,12,COMPLETE
644,644,-23.58056027851429,0.00010123515530135472,2024-05-16 12:55:17.350574,2024-05-16 12:55:20.252573,0 days 00:00:02.901999,82,54,12,COMPLETE
645,645,-3.944371011561612,4.2153682764346526e-05,2024-05-16 12:55:20.253823,2024-05-16 12:55:22.630411,0 days 00:00:02.376588,15,26,12,COMPLETE
646,646,-24.84649575783065,0.00010323466961100044,2024-05-16 12:55:22.632458,2024-05-16 12:55:25.473415,0 days 00:00:02.840957,99,31,12,COMPLETE
647,647,-4.902981358748692,4.7134504795406606e-05,2024-05-16 12:55:25.475214,2024-05-16 12:55:27.688051,0 days 00:00:02.212837,10,135,12,COMPLETE
648,648,-4.498700680382889,4.55643168245361e-05,2024-05-16 12:55:27.696902,2024-05-16 12:55:29.782039,0 days 00:00:02.085137,12,146,12,COMPLETE
649,649,-5.106962566391134,4.78350500265245e-05,2024-05-16 12:55:29.783037,2024-05-16 12:55:31.803907,0 days 00:00:02.020870,6,148,12,COMPLETE
650,650,-22.25328666566676,9.964765714781849e-05,2024-05-16 12:55:31.814200,2024-05-16 12:55:34.350756,0 days 00:00:02.536556,65,21,13,COMPLETE
651,651,-20.84516368480505,9.583358406803591e-05,2024-05-16 12:55:34.354298,2024-05-16 12:55:37.181400,0 days 00:00:02.827102,59,76,13,COMPLETE
652,652,-11.29479436773349,6.901401964301272e-05,2024-05-16 12:55:37.183465,2024-05-16 12:55:39.583220,0 days 00:00:02.399755,47,71,13,COMPLETE
653,653,-3.9998476126995257,4.299653563496499e-05,2024-05-16 12:55:39.590924,2024-05-16 12:55:41.628356,0 days 00:00:02.037432,7,14,13,COMPLETE
654,654,-3.692328891872177,4.1698629966039626e-05,2024-05-16 12:55:41.630396,2024-05-16 12:55:43.563380,0 days 00:00:01.932984,7,185,13,COMPLETE
655,655,-6.4324935721129775,5.369632510272405e-05,2024-05-16 12:55:43.565599,2024-05-16 12:55:45.949251,0 days 00:00:02.383652,28,54,13,COMPLETE
656,656,-27.77630674895758,0.0001004934513983534,2024-05-16 12:55:45.951503,2024-05-16 12:55:48.363279,0 days 00:00:02.411776,83,40,13,COMPLETE
657,657,-146.5964994139866,0.00018326557354453413,2024-05-16 12:55:48.375072,2024-05-16 12:55:50.712315,0 days 00:00:02.337243,49,138,13,COMPLETE
658,658,-90.68743625370516,0.00010896040997593513,2024-05-16 12:55:50.718929,2024-05-16 12:55:52.777027,0 days 00:00:02.058098,9,76,13,COMPLETE
659,659,-16.192846620028078,8.390679621685617e-05,2024-05-16 12:55:52.783754,2024-05-16 12:55:55.326954,0 days 00:00:02.543200,76,204,13,COMPLETE
660,660,-4.168873401652388,4.409615037526931e-05,2024-05-16 12:55:55.335918,2024-05-16 12:55:57.446454,0 days 00:00:02.110536,9,4,13,COMPLETE
661,661,-12.461847608612103,6.384837835158947e-05,2024-05-16 12:55:57.451425,2024-05-16 12:55:59.508427,0 days 00:00:02.057002,7,25,13,COMPLETE
662,662,-74.06321673684958,0.0001536306960823526,2024-05-16 12:55:59.510685,2024-05-16 12:56:02.243187,0 days 00:00:02.732502,95,124,13,COMPLETE
663,663,-12.962450899927735,6.181222616240134e-05,2024-05-16 12:56:02.245181,2024-05-16 12:56:04.266568,0 days 00:00:02.021387,10,100,13,COMPLETE
664,664,-42.83563596533011,0.00010230159786927733,2024-05-16 12:56:04.267566,2024-05-16 12:56:06.463392,0 days 00:00:02.195826,32,173,13,COMPLETE
665,665,-4.325343974666711,4.486985910589059e-05,2024-05-16 12:56:06.465350,2024-05-16 12:56:08.504468,0 days 00:00:02.039118,6,149,13,COMPLETE
666,666,-4.377020681581652,4.5026145616589064e-05,2024-05-16 12:56:08.509790,2024-05-16 12:56:10.686706,0 days 00:00:02.176916,15,176,13,COMPLETE
667,667,-4.5847235003271525,4.593246194047103e-05,2024-05-16 12:56:10.694816,2024-05-16 12:56:12.880879,0 days 00:00:02.186063,4,178,13,COMPLETE
668,668,-4.337550405107634,4.49341082076756e-05,2024-05-16 12:56:12.883413,2024-05-16 12:56:14.982818,0 days 00:00:02.099405,6,58,13,COMPLETE
669,669,-57.55050659003884,7.901693137284891e-05,2024-05-16 12:56:14.985354,2024-05-16 12:56:17.674006,0 days 00:00:02.688652,16,171,13,COMPLETE
670,670,-4.620076629430884,4.6144059660277895e-05,2024-05-16 12:56:17.683121,2024-05-16 12:56:19.900416,0 days 00:00:02.217295,7,185,13,COMPLETE
