,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,params_use_boxcox,system_attrs_nsga2:generation,state
139,139,-0.8585752750972979,0.17279906284519517,2024-05-16 08:23:21.527066,2024-05-16 08:23:22.437403,0 days 00:00:00.910337,21,0.08743308244508663,0.2900636173832699,True,2,COMPLETE
140,140,-0.47552324737170776,0.14257688965928778,2024-05-16 08:23:22.439399,2024-05-16 08:23:25.388187,0 days 00:00:02.948788,100,0.2643585138691875,0.2819897643609519,True,2,COMPLETE
141,141,0.6536201878940778,0.0663048565900605,2024-05-16 08:23:25.390182,2024-05-16 08:23:29.627093,0 days 00:00:04.236911,52,0.8963994392275162,0.4218919131144234,False,2,COMPLETE
142,142,-1.3461985855474996,0.17484876330390883,2024-05-16 08:23:29.630085,2024-05-16 08:23:33.105638,0 days 00:00:03.475553,52,0.3113761930660923,0.3767230226227367,False,2,COMPLETE
143,143,0.19525984440507632,0.104999777731244,2024-05-16 08:23:33.107010,2024-05-16 08:23:37.542175,0 days 00:00:04.435165,79,0.9745573768214442,0.7284086988169814,True,2,COMPLETE
144,144,0.03317251690585552,0.11984571981792533,2024-05-16 08:23:37.544126,2024-05-16 08:23:42.665057,0 days 00:00:05.120931,64,0.7949874873712804,0.8049179564074169,True,2,COMPLETE
145,145,0.2256265306136253,0.1018409220136444,2024-05-16 08:23:42.667077,2024-05-16 08:23:46.913441,0 days 00:00:04.246364,44,0.8815382014493156,0.39863160146777066,True,2,COMPLETE
146,146,0.08463497491028844,0.11569554036507919,2024-05-16 08:23:46.915889,2024-05-16 08:23:52.663684,0 days 00:00:05.747795,58,0.5819392647960895,0.9483548979403488,False,2,COMPLETE
147,147,-0.04571905547417097,0.11571204789348818,2024-05-16 08:23:52.664928,2024-05-16 08:23:57.396914,0 days 00:00:04.731986,77,0.13051251908734174,0.6895785432889812,False,2,COMPLETE
148,148,-0.730939801174619,0.15041509402282358,2024-05-16 08:23:57.399014,2024-05-16 08:23:59.578880,0 days 00:00:02.179866,93,0.2604611340005172,0.831731137162014,False,2,COMPLETE
149,149,0.2271579973865582,0.10082198631981268,2024-05-16 08:23:59.579877,2024-05-16 08:24:05.801253,0 days 00:00:06.221376,36,0.5320904792789163,0.40882399645604595,False,2,COMPLETE
150,150,-0.2836203451456446,0.11554957511347208,2024-05-16 08:24:05.803400,2024-05-16 08:24:07.561294,0 days 00:00:01.757894,4,0.08244786500669621,0.6201856047543517,True,3,COMPLETE
151,151,-0.2145927702977258,0.12531111864021788,2024-05-16 08:24:07.563294,2024-05-16 08:24:09.001018,0 days 00:00:01.437724,17,0.6127370442950446,0.941236161838664,True,3,COMPLETE
152,152,-0.4062523321354547,0.13148359840908555,2024-05-16 08:24:09.003013,2024-05-16 08:24:12.096856,0 days 00:00:03.093843,99,0.7010900462694593,0.43285812247760846,False,3,COMPLETE
153,153,-0.22341052990390092,0.12251763817156622,2024-05-16 08:24:12.097854,2024-05-16 08:24:16.414736,0 days 00:00:04.316882,53,0.4879319062745462,0.4589221096227811,True,3,COMPLETE
154,154,-0.6896199772961051,0.14830699693772578,2024-05-16 08:24:16.416757,2024-05-16 08:24:19.185067,0 days 00:00:02.768310,70,0.12897213229768412,0.06693206732750656,False,3,COMPLETE
155,155,0.0630047635994699,0.11282695275227002,2024-05-16 08:24:19.187158,2024-05-16 08:24:23.284412,0 days 00:00:04.097254,93,0.7010900462694593,0.03987712131840282,True,3,COMPLETE
156,156,-0.3421716149111803,0.12215839258434902,2024-05-16 08:24:23.286406,2024-05-16 08:24:25.995849,0 days 00:00:02.709443,93,0.8815382014493156,0.6156340061396348,True,3,COMPLETE
157,157,0.0517276479833616,0.1158318689898449,2024-05-16 08:24:25.997845,2024-05-16 08:24:29.495288,0 days 00:00:03.497443,77,0.9745573768214442,0.7843645673992269,True,3,COMPLETE
158,158,-0.5551468874283192,0.1454459375267308,2024-05-16 08:24:29.497364,2024-05-16 08:24:33.673758,0 days 00:00:04.176394,45,0.8965634370266353,0.6895785432889812,False,3,COMPLETE
159,159,-1.1661063567966996,0.1642897098507075,2024-05-16 08:24:33.676830,2024-05-16 08:24:35.980150,0 days 00:00:02.303320,32,0.6127370442950446,0.941236161838664,True,3,COMPLETE
160,160,-0.3643266237472182,0.12458605950567465,2024-05-16 08:24:35.982318,2024-05-16 08:24:38.327901,0 days 00:00:02.345583,95,0.7949874873712804,0.4114277405311313,True,3,COMPLETE
161,161,-0.09318019939587092,0.12136427388978015,2024-05-16 08:24:38.330433,2024-05-16 08:24:43.208562,0 days 00:00:04.878129,79,0.7949874873712804,0.27262932616117297,True,3,COMPLETE
162,162,-0.9636568983797993,0.16476179079106576,2024-05-16 08:24:43.210694,2024-05-16 08:24:45.073496,0 days 00:00:01.862802,45,0.29766005938419293,0.4114277405311313,True,3,COMPLETE
163,163,-0.4865961002913465,0.13949900692316913,2024-05-16 08:24:45.075491,2024-05-16 08:24:49.052667,0 days 00:00:03.977176,70,0.5769768960533889,0.4589221096227811,False,3,COMPLETE
164,164,0.11815640355044485,0.10871399959567471,2024-05-16 08:24:49.055747,2024-05-16 08:24:52.396706,0 days 00:00:03.340959,32,0.7142018300296177,0.43776005475302393,False,3,COMPLETE
165,165,-0.8820700757349055,0.14345650266304105,2024-05-16 08:24:52.398700,2024-05-16 08:24:54.787392,0 days 00:00:02.388692,52,0.7949874873712804,0.9483548979403488,False,3,COMPLETE
166,166,-0.09486746378474945,0.10853257299616545,2024-05-16 08:24:54.789385,2024-05-16 08:24:57.997175,0 days 00:00:03.207790,69,0.8469042014752189,0.8676576060042794,True,3,COMPLETE
167,167,0.210711655326681,0.10265677987073359,2024-05-16 08:24:57.999171,2024-05-16 08:25:01.300547,0 days 00:00:03.301376,70,0.840262523172553,0.434415848151812,False,3,COMPLETE
168,168,0.15609844670148773,0.10789280069988565,2024-05-16 08:25:01.302680,2024-05-16 08:25:05.709410,0 days 00:00:04.406730,77,0.8815382014493156,0.06693206732750656,True,3,COMPLETE
169,169,0.07404346440778217,0.11593591589371713,2024-05-16 08:25:05.710762,2024-05-16 08:25:11.052462,0 days 00:00:05.341700,45,0.8815382014493156,0.6895785432889812,False,3,COMPLETE
170,170,0.4905274360161374,0.08120841315546881,2024-05-16 08:25:11.054320,2024-05-16 08:25:15.344106,0 days 00:00:04.289786,45,0.7949874873712804,0.7921712658552167,False,3,COMPLETE
171,171,-0.48153699246099835,0.1384187862840359,2024-05-16 08:25:15.346100,2024-05-16 08:25:19.121524,0 days 00:00:03.775424,45,0.8961890436229181,0.6201856047543517,True,3,COMPLETE
172,172,-1.0155765891854267,0.1672339364159061,2024-05-16 08:25:19.123519,2024-05-16 08:25:20.572836,0 days 00:00:01.449317,45,0.29766005938419293,0.503939702640639,True,3,COMPLETE
173,173,-0.04907234864838454,0.1177859595211976,2024-05-16 08:25:20.574784,2024-05-16 08:25:23.520243,0 days 00:00:02.945459,31,0.7745157721600965,0.06693206732750656,False,3,COMPLETE
174,174,-0.35655686494640837,0.1272767775325888,2024-05-16 08:25:23.522250,2024-05-16 08:25:26.737472,0 days 00:00:03.215222,31,0.8815382014493156,0.6895785432889812,False,3,COMPLETE
175,175,-0.7694603491473049,0.15029277286898962,2024-05-16 08:25:26.738621,2024-05-16 08:25:28.412887,0 days 00:00:01.674266,58,0.8963994392275162,0.27262932616117297,False,3,COMPLETE
176,176,-0.41799036751033397,0.13878607410193172,2024-05-16 08:25:28.414882,2024-05-16 08:25:30.560177,0 days 00:00:02.145295,19,0.8312616653625509,0.9494493793692498,False,3,COMPLETE
177,177,-0.32573248317234815,0.12983606703176637,2024-05-16 08:25:30.561429,2024-05-16 08:25:34.452610,0 days 00:00:03.891181,77,0.13051251908734174,0.21679581692616023,False,3,COMPLETE
178,178,0.2723607936913705,0.09387995879113048,2024-05-16 08:25:34.454605,2024-05-16 08:25:38.459180,0 days 00:00:04.004575,44,0.6127370442950446,0.06693206732750656,True,3,COMPLETE
179,179,-2.344888705774558,0.2154683819313096,2024-05-16 08:25:38.461269,2024-05-16 08:25:39.779727,0 days 00:00:01.318458,58,0.09786723790956064,0.4114277405311313,False,3,COMPLETE
180,180,-6.144747312893157,0.2544262812929216,2024-05-16 08:25:39.781722,2024-05-16 08:25:41.296898,0 days 00:00:01.515176,32,0.8963994392275162,0.5567599095657586,True,3,COMPLETE
181,181,0.2768105155917584,0.09898105467219927,2024-05-16 08:25:41.297894,2024-05-16 08:25:47.271291,0 days 00:00:05.973397,31,0.8965634370266353,0.3431529615843193,False,3,COMPLETE
182,182,0.3647718453503781,0.09134227983660116,2024-05-16 08:25:47.273271,2024-05-16 08:25:50.880252,0 days 00:00:03.606981,80,0.5320904792789163,0.7584878539858644,False,3,COMPLETE
183,183,-0.3541460985547138,0.13244830679378308,2024-05-16 08:25:50.882053,2024-05-16 08:25:54.162696,0 days 00:00:03.280643,45,0.9552681363232239,0.18773922746579486,False,3,COMPLETE
184,184,-2.144394326006636,0.19038624519095423,2024-05-16 08:25:54.164973,2024-05-16 08:25:56.148187,0 days 00:00:01.983214,95,0.7949874873712804,0.27262932616117297,False,3,COMPLETE
185,185,-1.205409954423551,0.17577449922443655,2024-05-16 08:25:56.150506,2024-05-16 08:25:58.925015,0 days 00:00:02.774509,93,0.00880253611824433,0.6156340061396348,True,3,COMPLETE
186,186,0.04807104226486432,0.11399859857038239,2024-05-16 08:25:58.928124,2024-05-16 08:26:02.126999,0 days 00:00:03.198875,58,0.8815382014493156,0.06693206732750656,True,3,COMPLETE
187,187,0.3375238804773363,0.09521583163076561,2024-05-16 08:26:02.128430,2024-05-16 08:26:07.184225,0 days 00:00:05.055795,80,0.9406191855923828,0.7584878539858644,False,3,COMPLETE
188,188,0.2378885827704194,0.10220642262805917,2024-05-16 08:26:07.187443,2024-05-16 08:26:10.944865,0 days 00:00:03.757422,85,0.8963994392275162,0.4067060967906091,True,3,COMPLETE
189,189,0.10979675884098963,0.10659208744034629,2024-05-16 08:26:10.946940,2024-05-16 08:26:14.006761,0 days 00:00:03.059821,52,0.34702237590037743,0.06693206732750656,False,3,COMPLETE
190,190,-0.5850681700290712,0.1509365579844629,2024-05-16 08:26:14.008755,2024-05-16 08:26:17.133298,0 days 00:00:03.124543,45,0.957191555674188,0.08781242640947395,False,3,COMPLETE
191,191,0.19757339874996055,0.10352765767527572,2024-05-16 08:26:17.136700,2024-05-16 08:26:20.979773,0 days 00:00:03.843073,29,0.7949874873712804,0.003287900198368887,False,3,COMPLETE
192,192,-1.4521071058405135,0.16985434856771578,2024-05-16 08:26:20.980898,2024-05-16 08:26:23.291616,0 days 00:00:02.310718,17,0.33737901068691833,0.7711872904609958,False,3,COMPLETE
193,193,-0.3823299476171949,0.1270661205859703,2024-05-16 08:26:23.292706,2024-05-16 08:26:24.904838,0 days 00:00:01.612132,77,0.8815382014493156,0.06693206732750656,False,3,COMPLETE
194,194,-0.34515115233448385,0.12830656598064788,2024-05-16 08:26:24.905835,2024-05-16 08:26:27.173787,0 days 00:00:02.267952,53,0.4879319062745462,0.4589221096227811,False,3,COMPLETE
195,195,-0.961418127445216,0.14982576394651465,2024-05-16 08:26:27.175781,2024-05-16 08:26:30.672450,0 days 00:00:03.496669,45,0.7949874873712804,0.8075634897828884,False,3,COMPLETE
196,196,-0.11930706813307253,0.12465477872854529,2024-05-16 08:26:30.674444,2024-05-16 08:26:34.036264,0 days 00:00:03.361820,92,0.28030954133860764,0.9483548979403488,False,3,COMPLETE
197,197,0.2466159563788553,0.09908087434586277,2024-05-16 08:26:34.038479,2024-05-16 08:26:38.385752,0 days 00:00:04.347273,58,0.5320904792789163,0.40882399645604595,False,3,COMPLETE
198,198,0.5042243628068226,0.08200011486215371,2024-05-16 08:26:38.387747,2024-05-16 08:26:42.772071,0 days 00:00:04.384324,49,0.9529713514881277,0.36060264397280317,False,3,COMPLETE
199,199,-0.030178517899333346,0.11977209013778847,2024-05-16 08:26:42.774066,2024-05-16 08:26:47.277555,0 days 00:00:04.503489,58,0.7949874873712804,0.6156340061396348,True,3,COMPLETE
200,200,0.14513934559691782,0.10997877801365885,2024-05-16 08:26:47.279550,2024-05-16 08:26:52.021523,0 days 00:00:04.741973,58,0.7949874873712804,0.27262932616117297,False,4,COMPLETE
201,201,-0.037699285549728526,0.1206740959837836,2024-05-16 08:26:52.023410,2024-05-16 08:26:55.660908,0 days 00:00:03.637498,99,0.5320904792789163,0.40882399645604595,False,4,COMPLETE
202,202,0.008405745387968322,0.11785770735746955,2024-05-16 08:26:55.663921,2024-05-16 08:26:59.088035,0 days 00:00:03.424114,85,0.8963994392275162,0.40882399645604595,True,4,COMPLETE
203,203,-1.3439262989751666,0.1761586833875894,2024-05-16 08:26:59.090029,2024-05-16 08:27:01.608041,0 days 00:00:02.518012,44,0.18973060944653064,0.23114806489609852,True,4,COMPLETE
204,204,-0.5219889572925313,0.13818155160743145,2024-05-16 08:27:01.610036,2024-05-16 08:27:04.666336,0 days 00:00:03.056300,27,0.5320904792789163,0.7584878539858644,False,4,COMPLETE
205,205,-0.2884811321649706,0.13341066240203653,2024-05-16 08:27:04.668331,2024-05-16 08:27:07.410225,0 days 00:00:02.741894,93,0.7949874873712804,0.4114277405311313,False,4,COMPLETE
206,206,0.2692122488465873,0.1005044054201331,2024-05-16 08:27:07.413311,2024-05-16 08:27:13.484702,0 days 00:00:06.071391,58,0.5074403932253387,0.8842754137878511,False,4,COMPLETE
207,207,-0.6590125600619464,0.15366380792658332,2024-05-16 08:27:13.486697,2024-05-16 08:27:16.486779,0 days 00:00:03.000082,58,0.38309920226772,0.4114277405311313,False,4,COMPLETE
208,208,-1.5432498026818893,0.18373974937624366,2024-05-16 08:27:16.489966,2024-05-16 08:27:18.354799,0 days 00:00:01.864833,44,0.7949874873712804,0.8531225331480965,False,4,COMPLETE
209,209,0.35313965272388465,0.093780642282704,2024-05-16 08:27:18.358620,2024-05-16 08:27:22.659021,0 days 00:00:04.300401,99,0.8312616653625509,0.18773922746579486,False,4,COMPLETE
210,210,-0.893598491719521,0.15404362816226752,2024-05-16 08:27:22.661014,2024-05-16 08:27:24.422083,0 days 00:00:01.761069,32,0.6343946123037099,0.003287900198368887,False,4,COMPLETE
211,211,-1.6251516720170998,0.1901732873610865,2024-05-16 08:27:24.424917,2024-05-16 08:27:25.808562,0 days 00:00:01.383645,26,0.21170795414149846,0.36060264397280317,False,4,COMPLETE
212,212,-0.048698261138471866,0.12303793236867958,2024-05-16 08:27:25.809794,2024-05-16 08:27:28.746383,0 days 00:00:02.936589,67,0.7949874873712804,0.4114277405311313,False,4,COMPLETE
213,213,0.00331799649492317,0.11500477141543182,2024-05-16 08:27:28.748378,2024-05-16 08:27:32.587770,0 days 00:00:03.839392,85,0.7949874873712804,0.4114277405311313,True,4,COMPLETE
214,214,0.12963281038038205,0.11119210021758992,2024-05-16 08:27:32.590154,2024-05-16 08:27:35.798631,0 days 00:00:03.208477,57,0.9745573768214442,0.18772721409938542,False,4,COMPLETE
215,215,0.3876777481844266,0.09117409042407934,2024-05-16 08:27:35.800624,2024-05-16 08:27:40.010116,0 days 00:00:04.209492,85,0.8965634370266353,0.18773922746579486,True,4,COMPLETE
216,216,0.2613902480764296,0.10076027519892179,2024-05-16 08:27:40.012110,2024-05-16 08:27:44.167020,0 days 00:00:04.154910,76,0.8963994392275162,0.4114277405311313,False,4,COMPLETE
217,217,0.5010201496924048,0.08141043673057717,2024-05-16 08:27:44.168844,2024-05-16 08:27:48.242025,0 days 00:00:04.073181,54,0.8963994392275162,0.6156340061396348,True,4,COMPLETE
218,218,0.15702576712674604,0.10976904383061555,2024-05-16 08:27:48.243183,2024-05-16 08:27:51.943201,0 days 00:00:03.700018,93,0.8963994392275162,0.6156340061396348,True,4,COMPLETE
219,219,-0.21092540139255728,0.12404163097064444,2024-05-16 08:27:51.944769,2024-05-16 08:27:56.011753,0 days 00:00:04.066984,35,0.805232938105479,0.941236161838664,True,4,COMPLETE
220,220,0.568123836799207,0.0754555354457587,2024-05-16 08:27:56.013749,2024-05-16 08:27:58.845493,0 days 00:00:02.831744,52,0.8815382014493156,0.06693206732750656,False,4,COMPLETE
221,221,0.06791462465782687,0.11318803849076242,2024-05-16 08:27:58.847068,2024-05-16 08:28:03.162475,0 days 00:00:04.315407,51,0.9406191855923828,0.7584878539858644,False,4,COMPLETE
222,222,-0.07140340719698461,0.12497855859104257,2024-05-16 08:28:03.163473,2024-05-16 08:28:08.360918,0 days 00:00:05.197445,93,0.7704552496154312,0.8355233441440242,True,4,COMPLETE
223,223,-0.07344713914655313,0.11432196192990476,2024-05-16 08:28:08.361953,2024-05-16 08:28:12.294707,0 days 00:00:03.932754,58,0.929944774898573,0.27262932616117297,False,4,COMPLETE
224,224,-0.23844450117323332,0.13284047678272262,2024-05-16 08:28:12.296702,2024-05-16 08:28:14.960467,0 days 00:00:02.663765,63,0.5320904792789163,0.4114277405311313,False,4,COMPLETE
225,225,-1.3109981342477859,0.17515701016147517,2024-05-16 08:28:14.962549,2024-05-16 08:28:19.536444,0 days 00:00:04.573895,58,0.7949874873712804,0.4114277405311313,False,4,COMPLETE
226,226,-1.4233248346336753,0.14461090191862103,2024-05-16 08:28:19.538439,2024-05-16 08:28:22.949996,0 days 00:00:03.411557,52,0.7949874873712804,0.7672029525643849,False,4,COMPLETE
227,227,-1.02102659464813,0.17016089325807954,2024-05-16 08:28:22.951900,2024-05-16 08:28:26.378776,0 days 00:00:03.426876,58,0.014924657394889906,0.27262932616117297,False,4,COMPLETE
228,228,-0.7429106666357022,0.14770173254504954,2024-05-16 08:28:26.380771,2024-05-16 08:28:28.799518,0 days 00:00:02.418747,80,0.8680246952469367,0.7584878539858644,False,4,COMPLETE
229,229,-0.48319727379214666,0.13468147003378803,2024-05-16 08:28:28.801513,2024-05-16 08:28:30.947634,0 days 00:00:02.146121,58,0.8367773406450578,0.39863160146777066,True,4,COMPLETE
230,230,0.01020922399145785,0.11163268770253647,2024-05-16 08:28:30.949628,2024-05-16 08:28:33.268459,0 days 00:00:02.318831,44,0.3719362588909241,0.14925871575753435,True,4,COMPLETE
231,231,-0.7132112628215734,0.1554203442768905,2024-05-16 08:28:33.270446,2024-05-16 08:28:35.498246,0 days 00:00:02.227800,89,0.047460479561986846,0.6895785432889812,False,4,COMPLETE
232,232,-0.34525896636923703,0.12736372344983862,2024-05-16 08:28:35.500239,2024-05-16 08:28:37.387548,0 days 00:00:01.887309,32,0.7687160385064261,0.43776005475302393,True,4,COMPLETE
233,233,0.3858522520763965,0.09094292549850314,2024-05-16 08:28:37.388545,2024-05-16 08:28:40.382912,0 days 00:00:02.994367,99,0.7010900462694593,0.09529769336515159,True,4,COMPLETE
234,234,-0.7273351340168477,0.15508708450047634,2024-05-16 08:28:40.384908,2024-05-16 08:28:43.286326,0 days 00:00:02.901418,52,0.6895489805070489,0.4114277405311313,True,4,COMPLETE
235,235,-0.27967123930931753,0.11947767033058687,2024-05-16 08:28:43.288857,2024-05-16 08:28:46.884646,0 days 00:00:03.595789,32,0.6127370442950446,0.941236161838664,True,4,COMPLETE
236,236,0.24772687243965835,0.10126616414412168,2024-05-16 08:28:46.886574,2024-05-16 08:28:51.567201,0 days 00:00:04.680627,45,0.7949874873712804,0.18773922746579486,True,4,COMPLETE
237,237,-1.3749492682164874,0.15864849712142953,2024-05-16 08:28:51.569196,2024-05-16 08:28:58.316485,0 days 00:00:06.747289,44,0.8469042014752189,0.39863160146777066,True,4,COMPLETE
238,238,-0.3920937614076154,0.1353173106066811,2024-05-16 08:28:58.318932,2024-05-16 08:29:01.011491,0 days 00:00:02.692559,85,0.7562099574100182,0.27262932616117297,True,4,COMPLETE
239,239,0.18084443830031358,0.10706241793373024,2024-05-16 08:29:01.013486,2024-05-16 08:29:04.486284,0 days 00:00:03.472798,45,0.7949874873712804,0.7921712658552167,False,4,COMPLETE
240,240,-0.07416759456403446,0.11641129131210452,2024-05-16 08:29:04.488280,2024-05-16 08:29:06.522699,0 days 00:00:02.034419,52,0.8963994392275162,0.9431137401282919,True,4,COMPLETE
241,241,0.10931486839866544,0.11290870040392938,2024-05-16 08:29:06.523852,2024-05-16 08:29:09.910683,0 days 00:00:03.386831,98,0.9529713514881277,0.9726504009041028,False,4,COMPLETE
242,242,-0.03342094788355423,0.11348700230017646,2024-05-16 08:29:09.912386,2024-05-16 08:29:13.430308,0 days 00:00:03.517922,29,0.8963994392275162,0.4218919131144234,True,4,COMPLETE
243,243,-1.2604976997334174,0.17074920522730141,2024-05-16 08:29:13.432301,2024-05-16 08:29:17.456167,0 days 00:00:04.023866,31,0.3333187804043797,0.21312766800569138,False,4,COMPLETE
244,244,0.30299198731846194,0.09431577901459998,2024-05-16 08:29:17.458162,2024-05-16 08:29:21.714982,0 days 00:00:04.256820,49,0.8963994392275162,0.9797765682529888,True,4,COMPLETE
245,245,-0.37901538524389733,0.13711642719428202,2024-05-16 08:29:21.717098,2024-05-16 08:29:24.828712,0 days 00:00:03.111614,79,0.8963994392275162,0.7284086988169814,True,4,COMPLETE
