,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_window_length,system_attrs_nsga2:generation,state
169,169,-0.29250370157314565,0.1048629936471116,2024-05-10 16:47:57.581609,2024-05-10 16:48:01.589429,0 days 00:00:04.007820,5,103,3,COMPLETE
170,170,-1.3962273405327166,0.18154434714739076,2024-05-10 16:48:01.606887,2024-05-10 16:48:06.848865,0 days 00:00:05.241978,96,116,3,COMPLETE
171,171,-1.5806798020517019,0.18062011735790953,2024-05-10 16:48:06.852916,2024-05-10 16:48:12.596183,0 days 00:00:05.743267,49,45,3,COMPLETE
172,172,-0.2753248914470689,0.13075931142423075,2024-05-10 16:48:12.599175,2024-05-10 16:48:21.367059,0 days 00:00:08.767884,88,5,3,COMPLETE
173,173,-0.6989285004935637,0.15361312952468054,2024-05-10 16:48:21.370867,2024-05-10 16:48:26.904470,0 days 00:00:05.533603,85,5,3,COMPLETE
174,174,-0.29878209606222056,0.10988792604216005,2024-05-10 16:48:26.908592,2024-05-10 16:48:28.282736,0 days 00:00:01.374144,3,76,3,COMPLETE
175,175,-1.2483460787656706,0.17787265645930828,2024-05-10 16:48:28.290074,2024-05-10 16:48:33.184736,0 days 00:00:04.894662,47,201,3,COMPLETE
176,176,-0.20269307074870171,0.10794564953596489,2024-05-10 16:48:33.189213,2024-05-10 16:48:34.374286,0 days 00:00:01.185073,3,178,3,COMPLETE
177,177,-1.4417635092110623,0.18331067846268406,2024-05-10 16:48:34.377708,2024-05-10 16:48:39.008437,0 days 00:00:04.630729,79,79,3,COMPLETE
178,178,-0.04091289254315209,0.11996091106825793,2024-05-10 16:48:39.022790,2024-05-10 16:48:40.473932,0 days 00:00:01.451142,16,111,3,COMPLETE
179,179,-1.2731226841060213,0.1743664917881091,2024-05-10 16:48:40.477209,2024-05-10 16:48:47.636198,0 days 00:00:07.158989,80,134,3,COMPLETE
180,180,-2.196241724389952,0.20653034406071616,2024-05-10 16:48:47.642182,2024-05-10 16:48:51.268268,0 days 00:00:03.626086,48,55,3,COMPLETE
181,181,-2.312404948398359,0.21167481730224794,2024-05-10 16:48:51.268268,2024-05-10 16:48:52.767721,0 days 00:00:01.499453,33,154,3,COMPLETE
182,182,-0.32879421294989697,0.13725176285839166,2024-05-10 16:48:52.783426,2024-05-10 16:48:54.013609,0 days 00:00:01.230183,11,72,3,COMPLETE
183,183,-0.9010136509447838,0.16536435350058942,2024-05-10 16:48:54.018990,2024-05-10 16:49:01.406891,0 days 00:00:07.387901,83,30,3,COMPLETE
184,184,-1.7365690322536202,0.19533543714954804,2024-05-10 16:49:01.413164,2024-05-10 16:49:05.148590,0 days 00:00:03.735426,58,158,3,COMPLETE
185,185,-0.344377016308856,0.11507510210075819,2024-05-10 16:49:05.160928,2024-05-10 16:49:09.813401,0 days 00:00:04.652473,3,19,3,COMPLETE
186,186,-0.4177118847143488,0.1360067746061833,2024-05-10 16:49:09.817629,2024-05-10 16:49:11.117785,0 days 00:00:01.300156,11,109,3,COMPLETE
187,187,-0.2207718395248909,0.11277775731330716,2024-05-10 16:49:11.120423,2024-05-10 16:49:12.065788,0 days 00:00:00.945365,3,158,3,COMPLETE
188,188,-0.221240262511566,0.11191673269897977,2024-05-10 16:49:12.071667,2024-05-10 16:49:16.707796,0 days 00:00:04.636129,5,195,3,COMPLETE
189,189,-0.23909579897080677,0.11873772365540294,2024-05-10 16:49:16.712084,2024-05-10 16:49:19.804702,0 days 00:00:03.092618,5,119,3,COMPLETE
190,190,-2.9245222652573073,0.16650672444369205,2024-05-10 16:49:19.808415,2024-05-10 16:49:21.021847,0 days 00:00:01.213432,5,43,3,COMPLETE
191,191,-0.9806484483880071,0.15482010713575095,2024-05-10 16:49:21.027578,2024-05-10 16:49:24.335032,0 days 00:00:03.307454,12,201,3,COMPLETE
192,192,-0.5614188244536757,0.14658184280060665,2024-05-10 16:49:24.338984,2024-05-10 16:49:31.577919,0 days 00:00:07.238935,99,42,3,COMPLETE
193,193,-0.6700460486884012,0.15392481885834222,2024-05-10 16:49:31.583230,2024-05-10 16:49:39.766304,0 days 00:00:08.183074,86,206,3,COMPLETE
194,194,-0.46608762096048706,0.14135458462522205,2024-05-10 16:49:39.772451,2024-05-10 16:49:41.577459,0 days 00:00:01.805008,13,103,3,COMPLETE
195,195,-1.0577264681615148,0.1678337940322247,2024-05-10 16:49:41.581435,2024-05-10 16:49:49.847689,0 days 00:00:08.266254,97,203,3,COMPLETE
196,196,-0.38907326905322404,0.14044395798807066,2024-05-10 16:49:49.851102,2024-05-10 16:49:52.274580,0 days 00:00:02.423478,15,81,3,COMPLETE
197,197,-0.29390814945677235,0.11047365617136232,2024-05-10 16:49:52.279103,2024-05-10 16:49:56.106125,0 days 00:00:03.827022,3,44,3,COMPLETE
198,198,-0.8089287442811146,0.15435427209901356,2024-05-10 16:49:56.111645,2024-05-10 16:49:59.752528,0 days 00:00:03.640883,15,116,3,COMPLETE
199,199,-1.1023601662897486,0.17255892674977555,2024-05-10 16:49:59.756663,2024-05-10 16:50:04.644793,0 days 00:00:04.888130,34,115,3,COMPLETE
200,200,-0.19575579471386712,0.10937535880786609,2024-05-10 16:50:04.652327,2024-05-10 16:50:05.713795,0 days 00:00:01.061468,5,109,4,COMPLETE
201,201,-0.8361616230763105,0.16474179682147422,2024-05-10 16:50:05.720371,2024-05-10 16:50:15.880776,0 days 00:00:10.160405,96,161,4,COMPLETE
202,202,-0.28995418365883296,0.11440024240591784,2024-05-10 16:50:15.887176,2024-05-10 16:50:16.863613,0 days 00:00:00.976437,3,99,4,COMPLETE
203,203,-0.8237476407717157,0.15190628684676813,2024-05-10 16:50:16.868010,2024-05-10 16:50:24.335147,0 days 00:00:07.467137,83,90,4,COMPLETE
204,204,-1.689734715056464,0.187735998804337,2024-05-10 16:50:24.335147,2024-05-10 16:50:30.379770,0 days 00:00:06.044623,90,124,4,COMPLETE
205,205,-2.874735964095645,0.21276606416335553,2024-05-10 16:50:30.385071,2024-05-10 16:50:41.017357,0 days 00:00:10.632286,3,6,4,COMPLETE
206,206,-3.2160312494929917,0.2345050835503562,2024-05-10 16:50:41.022362,2024-05-10 16:50:45.179772,0 days 00:00:04.157410,44,67,4,COMPLETE
207,207,-0.25214106609439296,0.11077327466512636,2024-05-10 16:50:45.183776,2024-05-10 16:50:46.584084,0 days 00:00:01.400308,5,38,4,COMPLETE
208,208,-0.4791641994190094,0.12394450231469893,2024-05-10 16:50:46.592062,2024-05-10 16:50:50.165734,0 days 00:00:03.573672,3,195,4,COMPLETE
209,209,-1.3872563814297532,0.18676243076460802,2024-05-10 16:50:50.165734,2024-05-10 16:50:53.461417,0 days 00:00:03.295683,29,148,4,COMPLETE
210,210,-0.2804405447374604,0.11219623588204142,2024-05-10 16:50:53.463411,2024-05-10 16:50:54.479446,0 days 00:00:01.016035,3,83,4,COMPLETE
211,211,-0.14685922623501627,0.10661792186240467,2024-05-10 16:50:54.479446,2024-05-10 16:50:55.817965,0 days 00:00:01.338519,4,203,4,COMPLETE
212,212,-0.16993424163385265,0.11899276393458944,2024-05-10 16:50:55.820758,2024-05-10 16:50:58.349544,0 days 00:00:02.528786,8,76,4,COMPLETE
213,213,-0.2121912369382561,0.10596992138401055,2024-05-10 16:50:58.353585,2024-05-10 16:51:00.261204,0 days 00:00:01.907619,4,178,4,COMPLETE
214,214,-0.6650119221489736,0.1596455193506911,2024-05-10 16:51:00.261204,2024-05-10 16:51:02.626795,0 days 00:00:02.365591,19,48,4,COMPLETE
215,215,-0.23947109288780627,0.11079739006057066,2024-05-10 16:51:02.626795,2024-05-10 16:51:03.585463,0 days 00:00:00.958668,4,93,4,COMPLETE
216,216,-1.0929926951097853,0.16612588989402027,2024-05-10 16:51:03.589715,2024-05-10 16:51:08.574122,0 days 00:00:04.984407,26,189,4,COMPLETE
217,217,-0.701490991562763,0.1498268201910186,2024-05-10 16:51:08.574122,2024-05-10 16:51:15.808049,0 days 00:00:07.233927,94,158,4,COMPLETE
218,218,-1.335570292885012,0.18359644329208188,2024-05-10 16:51:15.811504,2024-05-10 16:51:26.299321,0 days 00:00:10.487817,88,180,4,COMPLETE
219,219,-1.3511489147060367,0.17775187329477646,2024-05-10 16:51:26.307821,2024-05-10 16:51:32.769649,0 days 00:00:06.461828,75,66,4,COMPLETE
220,220,-0.3689307188269972,0.11040286265489674,2024-05-10 16:51:32.776442,2024-05-10 16:51:34.269971,0 days 00:00:01.493529,3,135,4,COMPLETE
221,221,-0.293289668227254,0.11056160615026614,2024-05-10 16:51:34.275791,2024-05-10 16:51:37.265302,0 days 00:00:02.989511,4,153,4,COMPLETE
222,222,-0.753272289442455,0.15646837024194155,2024-05-10 16:51:37.268544,2024-05-10 16:51:42.297864,0 days 00:00:05.029320,57,61,4,COMPLETE
223,223,-0.3328822402146914,0.11093091648162916,2024-05-10 16:51:42.301355,2024-05-10 16:51:43.191839,0 days 00:00:00.890484,3,39,4,COMPLETE
224,224,-1.199055577038721,0.18682716947146752,2024-05-10 16:51:43.196326,2024-05-10 16:51:55.062171,0 days 00:00:11.865845,72,195,4,COMPLETE
225,225,-0.9273858326725353,0.16610544505876373,2024-05-10 16:51:55.067130,2024-05-10 16:51:59.229885,0 days 00:00:04.162755,71,116,4,COMPLETE
226,226,-1.250209984458138,0.17348146756859434,2024-05-10 16:51:59.234138,2024-05-10 16:52:07.864189,0 days 00:00:08.630051,46,72,4,COMPLETE
227,227,-0.23466527191828832,0.11185951623333937,2024-05-10 16:52:07.868912,2024-05-10 16:52:09.814266,0 days 00:00:01.945354,3,158,4,COMPLETE
228,228,-1.3192782382396824,0.18419021065875218,2024-05-10 16:52:09.831853,2024-05-10 16:52:13.294527,0 days 00:00:03.462674,75,44,4,COMPLETE
229,229,-0.1748851308438312,0.10694036121224737,2024-05-10 16:52:13.312573,2024-05-10 16:52:14.915250,0 days 00:00:01.602677,5,72,4,COMPLETE
230,230,-0.5868086927760369,0.1272039156331642,2024-05-10 16:52:14.919243,2024-05-10 16:52:20.227522,0 days 00:00:05.308279,3,26,4,COMPLETE
231,231,-0.257655260924469,0.11048989139533723,2024-05-10 16:52:20.244100,2024-05-10 16:52:21.318037,0 days 00:00:01.073937,3,80,4,COMPLETE
232,232,-0.28862055400430614,0.13565536593900124,2024-05-10 16:52:21.322217,2024-05-10 16:52:23.585819,0 days 00:00:02.263602,11,167,4,COMPLETE
233,233,-0.18902192388037134,0.10591339670487443,2024-05-10 16:52:23.590405,2024-05-10 16:52:24.705931,0 days 00:00:01.115526,3,206,4,COMPLETE
234,234,-0.5989422582892988,0.14646979218827147,2024-05-10 16:52:24.713456,2024-05-10 16:52:36.001752,0 days 00:00:11.288296,88,5,4,COMPLETE
235,235,-0.7919885700174144,0.1618612553490569,2024-05-10 16:52:36.001752,2024-05-10 16:52:38.017749,0 days 00:00:02.015997,96,115,4,COMPLETE
236,236,-1.0999121305975668,0.17117284417953274,2024-05-10 16:52:38.024082,2024-05-10 16:52:42.997923,0 days 00:00:04.973841,71,145,4,COMPLETE
237,237,-0.33533262584010515,0.11713165120043571,2024-05-10 16:52:43.014540,2024-05-10 16:52:44.152418,0 days 00:00:01.137878,3,103,4,COMPLETE
238,238,-0.1976806583579731,0.10757583704263204,2024-05-10 16:52:44.156408,2024-05-10 16:52:45.717411,0 days 00:00:01.561003,4,144,4,COMPLETE
239,239,-0.6555482776551568,0.1482993378958155,2024-05-10 16:52:45.718409,2024-05-10 16:52:47.062874,0 days 00:00:01.344465,16,72,4,COMPLETE
240,240,-0.2354955554086752,0.112804818017718,2024-05-10 16:52:47.078164,2024-05-10 16:52:50.811771,0 days 00:00:03.733607,5,111,4,COMPLETE
241,241,-0.8684297215845529,0.16660256554656902,2024-05-10 16:52:50.815650,2024-05-10 16:52:58.374435,0 days 00:00:07.558785,95,43,4,COMPLETE
242,242,-2.2270409887912934,0.19237554195699974,2024-05-10 16:52:58.378964,2024-05-10 16:53:04.037672,0 days 00:00:05.658708,3,5,4,COMPLETE
243,243,-0.31475932009608976,0.11506264025109239,2024-05-10 16:53:04.052512,2024-05-10 16:53:05.472215,0 days 00:00:01.419703,3,148,4,COMPLETE
244,244,-0.3744085976992958,0.10634653900331088,2024-05-10 16:53:05.485966,2024-05-10 16:53:13.451731,0 days 00:00:07.965765,3,67,4,COMPLETE
245,245,-0.022710032306429095,0.11690811598460174,2024-05-10 16:53:13.463027,2024-05-10 16:53:20.698878,0 days 00:00:07.235851,33,6,4,COMPLETE
246,246,-1.8304021569050442,0.20648338416634804,2024-05-10 16:53:20.698878,2024-05-10 16:53:22.831852,0 days 00:00:02.132974,39,161,4,COMPLETE
247,247,-1.3909220971557723,0.18294683309421017,2024-05-10 16:53:22.834947,2024-05-10 16:53:24.695081,0 days 00:00:01.860134,37,28,4,COMPLETE
248,248,-0.8571226880324957,0.15868232684746378,2024-05-10 16:53:24.697076,2024-05-10 16:53:25.985328,0 days 00:00:01.288252,25,187,4,COMPLETE
249,249,-1.2112263601847615,0.16860343055930926,2024-05-10 16:53:25.988823,2024-05-10 16:53:29.644922,0 days 00:00:03.656099,30,105,4,COMPLETE
250,250,-0.6526728602219682,0.1580422828334146,2024-05-10 16:53:29.650166,2024-05-10 16:53:32.224806,0 days 00:00:02.574640,18,23,5,COMPLETE
251,251,-5.907289445741202,0.22394927530526038,2024-05-10 16:53:32.229264,2024-05-10 16:53:34.225088,0 days 00:00:01.995824,18,58,5,COMPLETE
252,252,-0.29754714829370565,0.11433602355013542,2024-05-10 16:53:34.231197,2024-05-10 16:53:40.049238,0 days 00:00:05.818041,5,18,5,COMPLETE
253,253,-0.8997970136745611,0.1591717607110621,2024-05-10 16:53:40.057288,2024-05-10 16:53:47.101620,0 days 00:00:07.044332,62,124,5,COMPLETE
254,254,-1.9585499940224806,0.19517197822243496,2024-05-10 16:53:47.106136,2024-05-10 16:53:52.901142,0 days 00:00:05.795006,68,109,5,COMPLETE
255,255,-4.31692980788087,0.23256528002459934,2024-05-10 16:53:52.915873,2024-05-10 16:53:58.074360,0 days 00:00:05.158487,5,6,5,COMPLETE
256,256,-0.3896161776547956,0.11232243147191882,2024-05-10 16:53:58.081903,2024-05-10 16:54:01.033390,0 days 00:00:02.951487,3,145,5,COMPLETE
257,257,-0.32015949839577407,0.11682953154686285,2024-05-10 16:54:01.037813,2024-05-10 16:54:03.398280,0 days 00:00:02.360467,3,165,5,COMPLETE
258,258,-2.3493027942347138,0.21416590708213645,2024-05-10 16:54:03.402128,2024-05-10 16:54:11.275400,0 days 00:00:07.873272,49,106,5,COMPLETE
259,259,-0.27416614546238216,0.1177940609732658,2024-05-10 16:54:11.291043,2024-05-10 16:54:12.075072,0 days 00:00:00.784029,3,167,5,COMPLETE
260,260,-0.2722136447029428,0.10780959207361704,2024-05-10 16:54:12.075072,2024-05-10 16:54:14.024136,0 days 00:00:01.949064,3,151,5,COMPLETE
261,261,-0.22814588466010313,0.1308813335886186,2024-05-10 16:54:14.043480,2024-05-10 16:54:15.337344,0 days 00:00:01.293864,16,111,5,COMPLETE
262,262,-1.3608033091631442,0.17721836071819902,2024-05-10 16:54:15.343050,2024-05-10 16:54:23.626286,0 days 00:00:08.283236,70,182,5,COMPLETE
263,263,-1.645780566771227,0.19888098503796153,2024-05-10 16:54:23.631081,2024-05-10 16:54:29.578458,0 days 00:00:05.947377,96,164,5,COMPLETE
264,264,-3.1569821386053576,0.2313625198622332,2024-05-10 16:54:29.586711,2024-05-10 16:54:32.983851,0 days 00:00:03.397140,60,78,5,COMPLETE
265,265,-0.2384249088626702,0.11464216324858827,2024-05-10 16:54:32.988699,2024-05-10 16:54:36.082696,0 days 00:00:03.093997,5,116,5,COMPLETE
266,266,-0.2464202663161988,0.11044819429951787,2024-05-10 16:54:36.099499,2024-05-10 16:54:37.979064,0 days 00:00:01.879565,3,76,5,COMPLETE
267,267,-0.6027483315245113,0.15462262945163618,2024-05-10 16:54:37.986530,2024-05-10 16:54:39.500321,0 days 00:00:01.513791,13,64,5,COMPLETE
268,268,-0.6161527769630883,0.12816925822669462,2024-05-10 16:54:39.507298,2024-05-10 16:54:41.172269,0 days 00:00:01.664971,3,154,5,COMPLETE
269,269,-0.2974572277986285,0.11432679647023551,2024-05-10 16:54:41.177653,2024-05-10 16:54:42.232201,0 days 00:00:01.054548,3,67,5,COMPLETE
270,270,-1.3033473162226588,0.17779399624849557,2024-05-10 16:54:42.237326,2024-05-10 16:54:55.351411,0 days 00:00:13.114085,95,187,5,COMPLETE
271,271,-0.28514005675276916,0.1299768053603772,2024-05-10 16:54:55.357527,2024-05-10 16:54:59.921136,0 days 00:00:04.563609,72,6,5,COMPLETE
272,272,-1.160483899334358,0.17351125088269112,2024-05-10 16:54:59.931588,2024-05-10 16:55:07.133866,0 days 00:00:07.202278,86,158,5,COMPLETE
273,273,-0.9518896014296665,0.16347635228511506,2024-05-10 16:55:07.133866,2024-05-10 16:55:12.024530,0 days 00:00:04.890664,38,111,5,COMPLETE
274,274,-0.20757107566354951,0.1140742566565653,2024-05-10 16:55:12.027480,2024-05-10 16:55:13.131231,0 days 00:00:01.103751,5,144,5,COMPLETE
275,275,-1.7852932103523298,0.1966865460582537,2024-05-10 16:55:13.131231,2024-05-10 16:55:17.197107,0 days 00:00:04.065876,54,167,5,COMPLETE
276,276,-1.0846296547276804,0.17260231469579818,2024-05-10 16:55:17.197107,2024-05-10 16:55:22.993545,0 days 00:00:05.796438,78,38,5,COMPLETE
277,277,-3.156256255930088,0.177782791390193,2024-05-10 16:55:22.993545,2024-05-10 16:55:24.177209,0 days 00:00:01.183664,4,158,5,COMPLETE
278,278,-1.1123720850716965,0.17623342790203567,2024-05-10 16:55:24.177209,2024-05-10 16:55:30.385693,0 days 00:00:06.208484,94,105,5,COMPLETE
279,279,-0.3357467231263005,0.1183960650788312,2024-05-10 16:55:30.390440,2024-05-10 16:55:32.923340,0 days 00:00:02.532900,5,135,5,COMPLETE
280,280,-0.3346034404664398,0.12183175202856109,2024-05-10 16:55:32.932141,2024-05-10 16:55:33.926157,0 days 00:00:00.994016,3,158,5,COMPLETE
281,281,-0.4368097287425098,0.12023830772134006,2024-05-10 16:55:33.933729,2024-05-10 16:55:35.255589,0 days 00:00:01.321860,3,36,5,COMPLETE
282,282,-0.35138355487905043,0.11149729935935375,2024-05-10 16:55:35.255589,2024-05-10 16:55:37.187374,0 days 00:00:01.931785,5,39,5,COMPLETE
283,283,-4.464163286098307,0.24694638534843244,2024-05-10 16:55:37.194967,2024-05-10 16:55:39.819519,0 days 00:00:02.624552,27,206,5,COMPLETE
284,284,-0.16356973340567782,0.10598425040443915,2024-05-10 16:55:39.833026,2024-05-10 16:55:41.143623,0 days 00:00:01.310597,5,132,5,COMPLETE
285,285,-0.15755090902923102,0.1058105125191647,2024-05-10 16:55:41.152435,2024-05-10 16:55:45.936669,0 days 00:00:04.784234,5,78,5,COMPLETE
286,286,-0.2984109552828304,0.1162612213250644,2024-05-10 16:55:45.941627,2024-05-10 16:55:47.084740,0 days 00:00:01.143113,3,178,5,COMPLETE
287,287,-0.23323230853933868,0.10647688720419764,2024-05-10 16:55:47.089029,2024-05-10 16:55:48.083335,0 days 00:00:00.994306,3,137,5,COMPLETE
288,288,-0.1793338573161804,0.11374710067198716,2024-05-10 16:55:48.090024,2024-05-10 16:55:49.304190,0 days 00:00:01.214166,5,92,5,COMPLETE
289,289,-4.869838034702478,0.23592277289888752,2024-05-10 16:55:49.311532,2024-05-10 16:55:53.466079,0 days 00:00:04.154547,99,25,5,COMPLETE
290,290,-0.6353063118948292,0.15636780611566178,2024-05-10 16:55:53.472622,2024-05-10 16:55:54.895991,0 days 00:00:01.423369,17,190,5,COMPLETE
291,291,-0.27134126411942716,0.11661932833971392,2024-05-10 16:55:54.899556,2024-05-10 16:55:55.862518,0 days 00:00:00.962962,3,72,5,COMPLETE
292,292,-0.16616323416579268,0.1074377255651889,2024-05-10 16:55:55.877311,2024-05-10 16:55:57.497068,0 days 00:00:01.619757,5,201,5,COMPLETE
293,293,-0.7326824046500976,0.155405379136331,2024-05-10 16:55:57.503966,2024-05-10 16:56:02.179616,0 days 00:00:04.675650,38,144,5,COMPLETE
294,294,-0.980960713631051,0.14167718084887687,2024-05-10 16:56:02.185245,2024-05-10 16:56:06.408540,0 days 00:00:04.223295,4,103,5,COMPLETE
295,295,-3.4466109034103027,0.22510785966747093,2024-05-10 16:56:06.408540,2024-05-10 16:56:17.639052,0 days 00:00:11.230512,4,5,5,COMPLETE
296,296,-1.600156473504871,0.18155837415367584,2024-05-10 16:56:17.639052,2024-05-10 16:56:18.454881,0 days 00:00:00.815829,24,74,5,COMPLETE
297,297,-0.5964445364681075,0.1507517324154489,2024-05-10 16:56:18.456893,2024-05-10 16:56:23.208840,0 days 00:00:04.751947,65,76,5,COMPLETE
298,298,-1.1157141013731202,0.15524035450865462,2024-05-10 16:56:23.212796,2024-05-10 16:56:25.462410,0 days 00:00:02.249614,8,37,5,COMPLETE
299,299,-1.0254512111474237,0.17133156997889656,2024-05-10 16:56:25.466402,2024-05-10 16:56:35.593361,0 days 00:00:10.126959,86,71,5,COMPLETE
300,300,-2.247596848672398,0.2148905586794989,2024-05-10 16:56:35.597024,2024-05-10 16:56:37.935254,0 days 00:00:02.338230,49,109,6,COMPLETE
301,301,-0.7301519190936155,0.15125199897024516,2024-05-10 16:56:37.940213,2024-05-10 16:56:46.707384,0 days 00:00:08.767171,65,15,6,COMPLETE
302,302,-0.328420840614032,0.11236356132882794,2024-05-10 16:56:46.711374,2024-05-10 16:56:52.853992,0 days 00:00:06.142618,5,72,6,COMPLETE
303,303,-0.321627050663417,0.11392759667335683,2024-05-10 16:56:52.857061,2024-05-10 16:56:53.953150,0 days 00:00:01.096089,3,175,6,COMPLETE
304,304,-0.1785851569504354,0.10136700691104758,2024-05-10 16:56:53.953150,2024-05-10 16:56:55.453227,0 days 00:00:01.500077,3,164,6,COMPLETE
305,305,-0.6002726205658687,0.15616869401949002,2024-05-10 16:56:55.453227,2024-05-10 16:56:57.118392,0 days 00:00:01.665165,16,203,6,COMPLETE
306,306,-1.2979301587171184,0.1848487127107719,2024-05-10 16:56:57.133966,2024-05-10 16:57:01.667291,0 days 00:00:04.533325,68,158,6,COMPLETE
307,307,-0.2490230441748456,0.11079111223651487,2024-05-10 16:57:01.667291,2024-05-10 16:57:02.682468,0 days 00:00:01.015177,3,109,6,COMPLETE
308,308,-0.7311849851910234,0.1504722553087814,2024-05-10 16:57:02.682468,2024-05-10 16:57:11.049621,0 days 00:00:08.367153,33,6,6,COMPLETE
309,309,-0.8164249765413405,0.1545675570768116,2024-05-10 16:57:11.049621,2024-05-10 16:57:17.216104,0 days 00:00:06.166483,76,140,6,COMPLETE
310,310,-0.16686852851140843,0.12381139436355063,2024-05-10 16:57:17.220282,2024-05-10 16:57:23.824051,0 days 00:00:06.603769,48,6,6,COMPLETE
311,311,-2.3296702759439505,0.20833022550859842,2024-05-10 16:57:23.824051,2024-05-10 16:57:30.204959,0 days 00:00:06.380908,40,78,6,COMPLETE
312,312,-1.270222283318844,0.1830315327806457,2024-05-10 16:57:30.204959,2024-05-10 16:57:37.068290,0 days 00:00:06.863331,72,144,6,COMPLETE
313,313,-0.5468431881952354,0.12133578450412952,2024-05-10 16:57:37.072546,2024-05-10 16:57:38.443035,0 days 00:00:01.370489,5,72,6,COMPLETE
314,314,-0.42727332546349767,0.12023022196187365,2024-05-10 16:57:38.447628,2024-05-10 16:57:41.537380,0 days 00:00:03.089752,3,87,6,COMPLETE
315,315,-0.14548635210867497,0.11012818415118937,2024-05-10 16:57:41.541931,2024-05-10 16:57:42.798062,0 days 00:00:01.256131,5,45,6,COMPLETE
316,316,-1.36640466754023,0.18968564752877703,2024-05-10 16:57:42.798062,2024-05-10 16:57:49.168846,0 days 00:00:06.370784,80,60,6,COMPLETE
317,317,-0.19475269312755306,0.1251023188114258,2024-05-10 16:57:49.172021,2024-05-10 16:57:54.108190,0 days 00:00:04.936169,24,5,6,COMPLETE
318,318,-1.8488872549958806,0.18109316608180204,2024-05-10 16:57:54.112398,2024-05-10 16:57:57.875531,0 days 00:00:03.763133,48,58,6,COMPLETE
319,319,-1.2484636842545658,0.17911475943878385,2024-05-10 16:57:57.879581,2024-05-10 16:58:01.653807,0 days 00:00:03.774226,71,55,6,COMPLETE
320,320,-0.3696765664646819,0.10519150341315242,2024-05-10 16:58:01.658293,2024-05-10 16:58:09.396259,0 days 00:00:07.737966,4,103,6,COMPLETE
321,321,-0.26770159101728097,0.11700377838549592,2024-05-10 16:58:09.404695,2024-05-10 16:58:10.621445,0 days 00:00:01.216750,4,119,6,COMPLETE
322,322,-0.1700253616270547,0.10567389631754016,2024-05-10 16:58:10.626885,2024-05-10 16:58:14.320486,0 days 00:00:03.693601,5,42,6,COMPLETE
323,323,-1.9291270071576097,0.19734913041374763,2024-05-10 16:58:14.334524,2024-05-10 16:58:19.449406,0 days 00:00:05.114882,51,89,6,COMPLETE
324,324,-0.799157264454139,0.1589566149137832,2024-05-10 16:58:19.464285,2024-05-10 16:58:28.494547,0 days 00:00:09.030262,99,79,6,COMPLETE
325,325,-0.2631314034945404,0.10771542625106711,2024-05-10 16:58:28.499769,2024-05-10 16:58:29.628214,0 days 00:00:01.128445,3,81,6,COMPLETE
326,326,-6.7320235854163855,0.2163658232264686,2024-05-10 16:58:29.643878,2024-05-10 16:58:30.859174,0 days 00:00:01.215296,4,103,6,COMPLETE
327,327,-0.2214715227601182,0.11348517859611831,2024-05-10 16:58:30.861165,2024-05-10 16:58:31.991750,0 days 00:00:01.130585,4,60,6,COMPLETE
328,328,-1.8804940188486488,0.19864643681478283,2024-05-10 16:58:31.995593,2024-05-10 16:58:35.357096,0 days 00:00:03.361503,86,178,6,COMPLETE
329,329,-0.2120726291477018,0.10478890319175345,2024-05-10 16:58:35.358097,2024-05-10 16:58:36.474323,0 days 00:00:01.116226,3,146,6,COMPLETE
330,330,-2.2598656464249873,0.21287416084458957,2024-05-10 16:58:36.488378,2024-05-10 16:58:38.120356,0 days 00:00:01.631978,42,183,6,COMPLETE
331,331,-0.4505217462471471,0.1171232316781129,2024-05-10 16:58:38.123679,2024-05-10 16:58:39.239710,0 days 00:00:01.116031,3,115,6,COMPLETE
332,332,-0.8527537656266961,0.1600349600829003,2024-05-10 16:58:39.239710,2024-05-10 16:58:44.005276,0 days 00:00:04.765566,79,122,6,COMPLETE
333,333,-2.148603011269528,0.20095110458663185,2024-05-10 16:58:44.012114,2024-05-10 16:58:53.150192,0 days 00:00:09.138078,85,48,6,COMPLETE
334,334,-0.16695471701134434,0.11272798878232418,2024-05-10 16:58:53.150192,2024-05-10 16:58:55.183628,0 days 00:00:02.033436,5,173,6,COMPLETE
335,335,-0.42218788701191023,0.12276620308220179,2024-05-10 16:58:55.198949,2024-05-10 16:58:58.131270,0 days 00:00:02.932321,4,149,6,COMPLETE
336,336,-1.5946596842765228,0.1807850429722989,2024-05-10 16:58:58.140940,2024-05-10 16:59:01.680804,0 days 00:00:03.539864,27,11,6,COMPLETE
337,337,-3.140959218573511,0.1749586715983012,2024-05-10 16:59:01.691312,2024-05-10 16:59:02.745826,0 days 00:00:01.054514,3,39,6,COMPLETE
338,338,-3.174750468285277,0.2312278204936356,2024-05-10 16:59:02.763595,2024-05-10 16:59:07.661437,0 days 00:00:04.897842,38,67,6,COMPLETE
339,339,-1.2498662757413208,0.18510256679487352,2024-05-10 16:59:07.661437,2024-05-10 16:59:12.525963,0 days 00:00:04.864526,48,206,6,COMPLETE
340,340,-0.3031823342466085,0.11992072812152033,2024-05-10 16:59:12.532276,2024-05-10 16:59:14.390678,0 days 00:00:01.858402,4,191,6,COMPLETE
