,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_smoothing_level,params_smoothing_trend,system_attrs_nsga2:generation,state
751,751,-0.8054298653659894,0.006828778122012822,2024-05-18 17:47:44.047092,2024-05-18 17:47:49.397296,0 days 00:00:05.350204,724,0.0700636979466861,0.2869855297526157,15,COMPLETE
752,752,-0.4586932830564048,0.006095680675887524,2024-05-18 17:47:49.399291,2024-05-18 17:47:52.786419,0 days 00:00:03.387128,516,0.04367041053946974,0.8056577645983263,15,COMPLETE
753,753,-0.19376891919956454,0.005520315803486859,2024-05-18 17:47:52.788412,2024-05-18 17:47:57.933878,0 days 00:00:05.145466,704,0.726740271625143,0.1884858330372915,15,COMPLETE
754,754,-1.6692612833308025,0.008078982209967283,2024-05-18 17:47:57.936871,2024-05-18 17:48:04.265664,0 days 00:00:06.328793,959,0.22714708680900952,0.7853305686469354,15,COMPLETE
755,755,-0.8094526001060766,0.006589463084995905,2024-05-18 17:48:04.268655,2024-05-18 17:48:07.354779,0 days 00:00:03.086124,286,0.1407784075495918,0.9614282336990772,15,COMPLETE
756,756,-0.8557429346765975,0.006910246375874227,2024-05-18 17:48:07.356762,2024-05-18 17:48:11.025357,0 days 00:00:03.668595,509,0.7747091101861301,0.06121076207020959,15,COMPLETE
757,757,-1.2958997345331476,0.007815960886382988,2024-05-18 17:48:11.028351,2024-05-18 17:48:14.175342,0 days 00:00:03.146991,286,0.6741721442127685,0.7784599339647019,15,COMPLETE
758,758,-0.6069276664348136,0.006392839723353525,2024-05-18 17:48:14.179332,2024-05-18 17:48:18.778526,0 days 00:00:04.599194,562,0.003046663207320832,0.017360949816088156,15,COMPLETE
759,759,-0.5739947184379028,0.006410940200441808,2024-05-18 17:48:18.781551,2024-05-18 17:48:27.665955,0 days 00:00:08.884404,509,0.5303250696611443,0.2871995810116622,15,COMPLETE
760,760,-1.027015084179869,0.007156264730707311,2024-05-18 17:48:27.668945,2024-05-18 17:48:35.623748,0 days 00:00:07.954803,509,0.8986201057902558,0.579467785471909,15,COMPLETE
761,761,-1.7253211093321243,0.008396651889899229,2024-05-18 17:48:35.627738,2024-05-18 17:48:38.678433,0 days 00:00:03.050695,52,0.20200066503773495,0.3947185068047774,15,COMPLETE
762,762,-0.3751644829249964,0.005982031264417951,2024-05-18 17:48:38.681418,2024-05-18 17:48:43.140235,0 days 00:00:04.458817,509,0.4436416240078156,0.637653025866058,15,COMPLETE
763,763,-0.39609604005424004,0.006066544832442606,2024-05-18 17:48:43.142230,2024-05-18 17:48:49.664905,0 days 00:00:06.522675,656,0.8348914936153634,0.9533399327396712,15,COMPLETE
764,764,-0.6828726345279849,0.006633559069037386,2024-05-18 17:48:49.667896,2024-05-18 17:48:54.183609,0 days 00:00:04.515713,509,0.0700636979466861,0.1390401654120803,15,COMPLETE
765,765,-0.7920224810397066,0.006833199626706097,2024-05-18 17:48:54.186600,2024-05-18 17:48:56.274689,0 days 00:00:02.088089,32,0.8731108540190197,0.748432320799101,15,COMPLETE
766,766,-0.5244318435692754,0.00631314800576509,2024-05-18 17:48:56.276683,2024-05-18 17:49:02.710560,0 days 00:00:06.433877,681,0.726740271625143,0.077415364440796,15,COMPLETE
767,767,-0.35761357877604755,0.005871893289122559,2024-05-18 17:49:02.712553,2024-05-18 17:49:10.824450,0 days 00:00:08.111897,995,0.5303250696611443,0.43111846852558167,15,COMPLETE
768,768,-1.4193996535504319,0.007810178466711776,2024-05-18 17:49:10.827442,2024-05-18 17:49:13.732742,0 days 00:00:02.905300,249,0.7725648783593297,0.7000598075042406,15,COMPLETE
769,769,-0.5551226737752957,0.006384391365304255,2024-05-18 17:49:13.734699,2024-05-18 17:49:16.690327,0 days 00:00:02.955628,448,0.40409902167566625,0.20592144708549764,15,COMPLETE
770,770,-0.6903601655093221,0.0065929108504285665,2024-05-18 17:49:16.690327,2024-05-18 17:49:18.797666,0 days 00:00:02.107339,208,0.3238068997640954,0.1390401654120803,15,COMPLETE
771,771,-0.5678184828232933,0.0063266737024464965,2024-05-18 17:49:18.797666,2024-05-18 17:49:25.035211,0 days 00:00:06.237545,724,0.32101461343522575,0.2997230519449796,15,COMPLETE
772,772,-0.3988180627313377,0.006042147752306634,2024-05-18 17:49:25.037204,2024-05-18 17:49:31.543341,0 days 00:00:06.506137,779,0.7747091101861301,0.20592144708549764,15,COMPLETE
773,773,-0.6090306275084998,0.00640446446801386,2024-05-18 17:49:31.543341,2024-05-18 17:49:37.677495,0 days 00:00:06.134154,995,0.726740271625143,0.820776984097283,15,COMPLETE
774,774,-0.7237202592600086,0.0065796389322135,2024-05-18 17:49:37.679452,2024-05-18 17:49:40.751598,0 days 00:00:03.072146,447,0.19102860271308297,0.1884858330372915,15,COMPLETE
775,775,-0.5487582229328447,0.006151675647124049,2024-05-18 17:49:40.753591,2024-05-18 17:49:44.022953,0 days 00:00:03.269362,516,0.04367041053946974,0.820776984097283,15,COMPLETE
776,776,-0.9838440601401501,0.00712145540751901,2024-05-18 17:49:44.024910,2024-05-18 17:49:47.168858,0 days 00:00:03.143948,504,0.0700636979466861,0.7232915514834799,15,COMPLETE
777,777,-0.49909505799378895,0.006241648243863858,2024-05-18 17:49:47.170850,2024-05-18 17:49:50.810811,0 days 00:00:03.639961,509,0.04367041053946974,0.06121076207020959,15,COMPLETE
778,778,-0.688280221537505,0.006646683054451007,2024-05-18 17:49:50.813803,2024-05-18 17:49:54.550855,0 days 00:00:03.737052,509,0.32394078610031685,0.9817176081239428,15,COMPLETE
779,779,-1.094238895989676,0.007196853714537469,2024-05-18 17:49:54.553806,2024-05-18 17:49:56.725317,0 days 00:00:02.171511,111,0.22714708680900952,0.7295714639553398,15,COMPLETE
780,780,-1.2376707235075082,0.007530470311649075,2024-05-18 17:49:56.727309,2024-05-18 17:50:01.612962,0 days 00:00:04.885653,679,0.6617741199276495,0.820776984097283,15,COMPLETE
781,781,-1.4600149345579296,0.0080440015090043,2024-05-18 17:50:01.614955,2024-05-18 17:50:04.620377,0 days 00:00:03.005422,286,0.8929000404606483,0.8254389585550163,15,COMPLETE
782,782,-0.8837237420456268,0.0069961133956921,2024-05-18 17:50:04.622372,2024-05-18 17:50:09.903623,0 days 00:00:05.281251,794,0.034322714879386096,0.1390401654120803,15,COMPLETE
783,783,-0.7097140619947837,0.006513872993691947,2024-05-18 17:50:09.905583,2024-05-18 17:50:15.125493,0 days 00:00:05.219910,756,0.4075714240432138,0.820776984097283,15,COMPLETE
784,784,-0.5035122764198056,0.006142550800484358,2024-05-18 17:50:15.127488,2024-05-18 17:50:20.102799,0 days 00:00:04.975311,794,0.034322714879386096,0.5513282541379884,15,COMPLETE
785,785,-0.44615651446351745,0.006140413044853144,2024-05-18 17:50:20.105792,2024-05-18 17:50:25.055396,0 days 00:00:04.949604,448,0.20200066503773495,0.2912480994604083,15,COMPLETE
786,786,-2.0066013565148455,0.00826603756579863,2024-05-18 17:50:25.058387,2024-05-18 17:50:28.221366,0 days 00:00:03.162979,341,0.726740271625143,0.14025622568840745,15,COMPLETE
787,787,-0.41012653799191784,0.005942729600668534,2024-05-18 17:50:28.223361,2024-05-18 17:50:31.295220,0 days 00:00:03.071859,188,0.22714708680900952,0.7295714639553398,15,COMPLETE
788,788,-0.23502539020397734,0.005620184516863654,2024-05-18 17:50:31.297217,2024-05-18 17:50:37.163240,0 days 00:00:05.866023,625,0.7799650199147381,0.7232915514834799,15,COMPLETE
789,789,-0.3090655565865227,0.005843175099758964,2024-05-18 17:50:37.170220,2024-05-18 17:50:40.640525,0 days 00:00:03.470305,286,0.7806729023710589,0.9533399327396712,15,COMPLETE
790,790,-0.7471176966169231,0.006655058804657181,2024-05-18 17:50:40.642485,2024-05-18 17:50:44.302817,0 days 00:00:03.660332,447,0.4075714240432138,0.7000598075042406,15,COMPLETE
791,791,-0.7096027672230392,0.0067016675174776845,2024-05-18 17:50:44.304813,2024-05-18 17:50:46.875834,0 days 00:00:02.571021,188,0.04367041053946974,0.048261702908913295,15,COMPLETE
792,792,-7.627008523668832,0.012493981786672017,2024-05-18 17:50:46.879823,2024-05-18 17:50:49.539873,0 days 00:00:02.660050,28,0.04367041053946974,0.1390401654120803,15,COMPLETE
793,793,-1.404059449308259,0.008010056888528547,2024-05-18 17:50:49.544861,2024-05-18 17:50:55.817903,0 days 00:00:06.273042,903,0.7799650199147381,0.26306055296903175,15,COMPLETE
794,794,-0.7098929172624636,0.0065415070843791116,2024-05-18 17:50:55.819898,2024-05-18 17:51:01.727480,0 days 00:00:05.907582,794,0.7747091101861301,0.60820233532216,15,COMPLETE
795,795,-0.4511095067311438,0.006032217157894992,2024-05-18 17:51:01.729431,2024-05-18 17:51:05.114999,0 days 00:00:03.385568,591,0.45165363142392556,0.14181422485645045,15,COMPLETE
796,796,-0.30446108795271765,0.005891231202179396,2024-05-18 17:51:05.116994,2024-05-18 17:51:08.976915,0 days 00:00:03.859921,516,0.04367041053946974,0.820776984097283,15,COMPLETE
797,797,-0.9151126729788064,0.006882942999266221,2024-05-18 17:51:08.976915,2024-05-18 17:51:11.739516,0 days 00:00:02.762601,265,0.5475059587873348,0.14025622568840745,15,COMPLETE
798,798,-0.36217019441889164,0.005871296508562343,2024-05-18 17:51:11.741512,2024-05-18 17:51:14.927817,0 days 00:00:03.186305,509,0.368657581503099,0.025173357358517112,15,COMPLETE
799,799,-1.1422039581505528,0.007266597372597427,2024-05-18 17:51:14.931811,2024-05-18 17:51:17.428462,0 days 00:00:02.496651,146,0.7880565125190456,0.20592144708549764,15,COMPLETE
800,800,-0.44158079107441156,0.006209493417237658,2024-05-18 17:51:17.431455,2024-05-18 17:51:20.311724,0 days 00:00:02.880269,307,0.0700636979466861,0.9902372710556333,16,COMPLETE
801,801,-0.8043711577128508,0.0069677889957157,2024-05-18 17:51:20.312722,2024-05-18 17:51:23.455657,0 days 00:00:03.142935,447,0.4075714240432138,0.8635801180660567,16,COMPLETE
802,802,-0.2723465645367578,0.005840146162282624,2024-05-18 17:51:23.458609,2024-05-18 17:51:28.762947,0 days 00:00:05.304338,794,0.034322714879386096,0.04801859448945567,16,COMPLETE
803,803,-1.0370040536931782,0.007208993651451773,2024-05-18 17:51:28.765938,2024-05-18 17:51:31.114331,0 days 00:00:02.348393,188,0.5970879789650496,0.9533399327396712,16,COMPLETE
804,804,-0.7318745294729211,0.0067291298633511435,2024-05-18 17:51:31.117325,2024-05-18 17:51:33.580181,0 days 00:00:02.462856,188,0.22714708680900952,0.7625255715055969,16,COMPLETE
805,805,-0.4478888779796752,0.006057005106171761,2024-05-18 17:51:33.582175,2024-05-18 17:51:38.234205,0 days 00:00:04.652030,681,0.04367041053946974,0.820776984097283,16,COMPLETE
806,806,-1.2200418475926227,0.007496571678902576,2024-05-18 17:51:38.237153,2024-05-18 17:51:41.042377,0 days 00:00:02.805224,448,0.6741721442127685,0.9533399327396712,16,COMPLETE
807,807,-0.7990342752882609,0.006798904772121479,2024-05-18 17:51:41.044334,2024-05-18 17:51:43.613823,0 days 00:00:02.569489,448,0.7747091101861301,0.025173357358517112,16,COMPLETE
808,808,-2.031924843796574,0.008770142103439547,2024-05-18 17:51:43.614788,2024-05-18 17:51:48.242110,0 days 00:00:04.627322,914,0.8986201057902558,0.8635801180660567,16,COMPLETE
809,809,-2.562800263377202,0.009277490572444804,2024-05-18 17:51:48.244065,2024-05-18 17:51:50.228585,0 days 00:00:01.984520,119,0.9938158478075421,0.9435219923128052,16,COMPLETE
810,810,-55.23792492785738,0.02299568362207227,2024-05-18 17:51:50.230734,2024-05-18 17:51:51.799698,0 days 00:00:01.568964,15,0.04367041053946974,0.7000598075042406,16,COMPLETE
811,811,-0.3714944103986493,0.005885648369328619,2024-05-18 17:51:51.802690,2024-05-18 17:51:54.484298,0 days 00:00:02.681608,516,0.3359363034124805,0.14025622568840745,16,COMPLETE
812,812,-0.7787277221073164,0.006840398779088241,2024-05-18 17:51:54.485295,2024-05-18 17:51:57.921939,0 days 00:00:03.436644,516,0.04367041053946974,0.5112440024661592,16,COMPLETE
813,813,-0.566798699311193,0.00638278587055735,2024-05-18 17:51:57.923893,2024-05-18 17:52:00.430475,0 days 00:00:02.506582,280,0.7799650199147381,0.6013396544101343,16,COMPLETE
814,814,-0.8165106922635159,0.006800279651670102,2024-05-18 17:52:00.432433,2024-05-18 17:52:05.413213,0 days 00:00:04.980780,779,0.04367041053946974,0.025173357358517112,16,COMPLETE
815,815,-0.7435059458794945,0.006668613186212957,2024-05-18 17:52:05.415208,2024-05-18 17:52:08.534107,0 days 00:00:03.118899,632,0.726740271625143,0.1884858330372915,16,COMPLETE
816,816,-0.38706598953252536,0.005911917763158636,2024-05-18 17:52:08.536100,2024-05-18 17:52:11.708715,0 days 00:00:03.172615,504,0.0700636979466861,0.8857573710623258,16,COMPLETE
817,817,-0.5887751478541229,0.006403124157960224,2024-05-18 17:52:11.710710,2024-05-18 17:52:16.928788,0 days 00:00:05.218078,794,0.9938158478075421,0.9533399327396712,16,COMPLETE
818,818,-0.1327852420613635,0.0054627186817100114,2024-05-18 17:52:16.931781,2024-05-18 17:52:21.412077,0 days 00:00:04.480296,729,0.6741721442127685,0.5513282541379884,16,COMPLETE
819,819,-0.8138905683564202,0.00685078929509225,2024-05-18 17:52:21.414034,2024-05-18 17:52:23.780794,0 days 00:00:02.366760,266,0.45165363142392556,0.1390401654120803,16,COMPLETE
820,820,-1.0518042846867945,0.007033722400087319,2024-05-18 17:52:23.783790,2024-05-18 17:52:28.666257,0 days 00:00:04.882467,681,0.726740271625143,0.06121076207020959,16,COMPLETE
821,821,-3.7607677797573764,0.009773217393010555,2024-05-18 17:52:28.669250,2024-05-18 17:52:34.103436,0 days 00:00:05.434186,807,0.2509185472831147,0.06448482342846662,16,COMPLETE
822,822,-0.891647276225822,0.00703460617074861,2024-05-18 17:52:34.106386,2024-05-18 17:52:39.060001,0 days 00:00:04.953615,794,0.45165363142392556,0.3987771150931778,16,COMPLETE
823,823,-0.3317342244069883,0.005897317943324862,2024-05-18 17:52:39.061992,2024-05-18 17:52:42.006504,0 days 00:00:02.944512,404,0.6741721442127685,0.8635801180660567,16,COMPLETE
824,824,-1.714428486874953,0.008268101331180402,2024-05-18 17:52:42.009498,2024-05-18 17:52:46.885826,0 days 00:00:04.876328,679,0.03714141860103415,0.7571666721826962,16,COMPLETE
825,825,-1.1904061714313339,0.007569339767808864,2024-05-18 17:52:46.887821,2024-05-18 17:52:53.769835,0 days 00:00:06.882014,794,0.7747091101861301,0.7784599339647019,16,COMPLETE
826,826,-0.5417247242278016,0.006227843998568845,2024-05-18 17:52:53.769835,2024-05-18 17:52:59.366878,0 days 00:00:05.597043,794,0.7721793817846273,0.7232915514834799,16,COMPLETE
827,827,-0.5357862924730197,0.006265175010020468,2024-05-18 17:52:59.366878,2024-05-18 17:53:04.716397,0 days 00:00:05.349519,794,0.7747091101861301,0.7784599339647019,16,COMPLETE
828,828,-0.6752287805510084,0.006514445098246319,2024-05-18 17:53:04.719388,2024-05-18 17:53:09.723804,0 days 00:00:05.004416,681,0.10122556037621422,0.9692871935011654,16,COMPLETE
829,829,-0.958598243659656,0.00707892651091247,2024-05-18 17:53:09.725799,2024-05-18 17:53:14.975647,0 days 00:00:05.249848,724,0.8500190315696957,0.5112440024661592,16,COMPLETE
830,830,-0.41914049333842057,0.006100372780853681,2024-05-18 17:53:14.979638,2024-05-18 17:53:17.524362,0 days 00:00:02.544724,265,0.9685011877950452,0.8635801180660567,16,COMPLETE
831,831,-0.6496125080036457,0.006640140640079059,2024-05-18 17:53:17.528353,2024-05-18 17:53:20.080170,0 days 00:00:02.551817,324,0.04367041053946974,0.1884858330372915,16,COMPLETE
832,832,-2.8503894001563768,0.010016789502985781,2024-05-18 17:53:20.082165,2024-05-18 17:53:23.513115,0 days 00:00:03.430950,547,0.8130873514499616,0.20592144708549764,16,COMPLETE
833,833,-0.7069608287052324,0.006656495619511278,2024-05-18 17:53:23.515109,2024-05-18 17:53:28.305450,0 days 00:00:04.790341,794,0.04492462246459461,0.923635722003477,16,COMPLETE
834,834,-2.466587900209664,0.009330323396361972,2024-05-18 17:53:28.307444,2024-05-18 17:53:33.015823,0 days 00:00:04.708379,728,0.7747091101861301,0.20592144708549764,16,COMPLETE
835,835,-0.5997813847793614,0.006383930151018166,2024-05-18 17:53:33.017819,2024-05-18 17:53:35.593071,0 days 00:00:02.575252,286,0.699944867387194,0.3947185068047774,16,COMPLETE
836,836,-1.066272898890858,0.007338831871102994,2024-05-18 17:53:35.595066,2024-05-18 17:53:38.244574,0 days 00:00:02.649508,347,0.6021461638323522,0.60820233532216,16,COMPLETE
837,837,-0.2191698709340363,0.005583829201049302,2024-05-18 17:53:38.246568,2024-05-18 17:53:41.368843,0 days 00:00:03.122275,516,0.47352583912768276,0.1884858330372915,16,COMPLETE
838,838,-0.6987684170525869,0.006628188540339174,2024-05-18 17:53:41.370837,2024-05-18 17:53:46.381664,0 days 00:00:05.010827,762,0.03348599362608051,0.820776984097283,16,COMPLETE
839,839,-0.47729463871283995,0.00613441628015433,2024-05-18 17:53:46.383658,2024-05-18 17:53:49.004170,0 days 00:00:02.620512,271,0.45165363142392556,0.11178774357706145,16,COMPLETE
840,840,-0.407356730326768,0.006088437997540193,2024-05-18 17:53:49.008161,2024-05-18 17:53:54.335811,0 days 00:00:05.327650,704,0.726740271625143,0.7295714639553398,16,COMPLETE
841,841,-0.33708609738398326,0.005884710681899562,2024-05-18 17:53:54.337806,2024-05-18 17:53:56.986423,0 days 00:00:02.648617,375,0.40321208003412823,0.820776984097283,16,COMPLETE
842,842,-0.6578076115305851,0.006444195514162504,2024-05-18 17:53:56.987390,2024-05-18 17:54:00.224485,0 days 00:00:03.237095,516,0.5303250696611443,0.42283627438710425,16,COMPLETE
843,843,-0.7121514378357687,0.006707536380484898,2024-05-18 17:54:00.226478,2024-05-18 17:54:03.246833,0 days 00:00:03.020355,265,0.8986201057902558,0.20592144708549764,16,COMPLETE
844,844,-2.3271730628858043,0.008855930663118874,2024-05-18 17:54:03.248826,2024-05-18 17:54:05.539244,0 days 00:00:02.290418,188,0.5420289131443509,0.820776984097283,16,COMPLETE
845,845,-0.8974237894962975,0.0070903270534921625,2024-05-18 17:54:05.539244,2024-05-18 17:54:10.195734,0 days 00:00:04.656490,654,0.7600399695970839,0.2912480994604083,16,COMPLETE
846,846,-0.3894147404047753,0.006038094922230829,2024-05-18 17:54:10.196731,2024-05-18 17:54:13.463161,0 days 00:00:03.266430,552,0.6741721442127685,0.4281550191886311,16,COMPLETE
847,847,-0.2809449816196935,0.005745106302173403,2024-05-18 17:54:13.465158,2024-05-18 17:54:18.968278,0 days 00:00:05.503120,997,0.4075714240432138,0.06121076207020959,16,COMPLETE
848,848,-0.11259681567804951,0.005375828364432133,2024-05-18 17:54:18.971269,2024-05-18 17:54:23.058745,0 days 00:00:04.087476,625,0.8348914936153634,0.60820233532216,16,COMPLETE
849,849,-0.37132257866261414,0.006034288436392027,2024-05-18 17:54:23.059745,2024-05-18 17:54:25.070400,0 days 00:00:02.010655,216,0.726740271625143,0.1884858330372915,16,COMPLETE
850,850,-1.733043494935373,0.008332737001969594,2024-05-18 17:54:25.071401,2024-05-18 17:54:28.313610,0 days 00:00:03.242209,504,0.36292203503054,0.7232915514834799,17,COMPLETE
851,851,-0.8168674689220582,0.006763244385145491,2024-05-18 17:54:28.315606,2024-05-18 17:54:31.286085,0 days 00:00:02.970479,504,0.4075714240432138,0.7000598075042406,17,COMPLETE
852,852,-0.5375666372627897,0.006249333682616804,2024-05-18 17:54:31.287083,2024-05-18 17:54:33.263695,0 days 00:00:01.976612,188,0.3754623410325437,0.17478933463572788,17,COMPLETE
853,853,-0.9345674558278144,0.007055250218692279,2024-05-18 17:54:33.264693,2024-05-18 17:54:35.236921,0 days 00:00:01.972228,188,0.04367041053946974,0.820776984097283,17,COMPLETE
854,854,-0.8071204003031625,0.006854111058521793,2024-05-18 17:54:35.238878,2024-05-18 17:54:39.883082,0 days 00:00:04.644204,794,0.0700636979466861,0.3558660001390406,17,COMPLETE
855,855,-1.6903391437087933,0.008253935430306862,2024-05-18 17:54:39.885280,2024-05-18 17:54:42.608645,0 days 00:00:02.723365,509,0.7561457565020733,0.14025622568840745,17,COMPLETE
856,856,-0.8549110664531877,0.006937374139736012,2024-05-18 17:54:42.610641,2024-05-18 17:54:44.826761,0 days 00:00:02.216120,271,0.9016349801114897,0.2912480994604083,17,COMPLETE
857,857,-0.954820536752137,0.0068133213173694005,2024-05-18 17:54:44.828755,2024-05-18 17:54:46.630846,0 days 00:00:01.802091,103,0.04367041053946974,0.40257845638947665,17,COMPLETE
858,858,-0.5776755040464063,0.006329980926078336,2024-05-18 17:54:46.631844,2024-05-18 17:54:49.553133,0 days 00:00:02.921289,377,0.4745110683796876,0.820776984097283,17,COMPLETE
859,859,-0.6123639341328907,0.006473839894800342,2024-05-18 17:54:49.555126,2024-05-18 17:54:54.253738,0 days 00:00:04.698612,794,0.7747091101861301,0.820776984097283,17,COMPLETE
860,860,-0.43593290332180706,0.0060109542800069,2024-05-18 17:54:54.255733,2024-05-18 17:54:57.605426,0 days 00:00:03.349693,509,0.7747091101861301,0.6364123520302049,17,COMPLETE
861,861,-0.735608454463679,0.006773012610380061,2024-05-18 17:54:57.607420,2024-05-18 17:55:02.983984,0 days 00:00:05.376564,956,0.7747091101861301,0.07368129778804111,17,COMPLETE
862,862,-0.508459056628576,0.006205397611093845,2024-05-18 17:55:02.985936,2024-05-18 17:55:07.813968,0 days 00:00:04.828032,794,0.7747091101861301,0.820776984097283,17,COMPLETE
863,863,-0.17429815863381265,0.005488493697767124,2024-05-18 17:55:07.815926,2024-05-18 17:55:12.589953,0 days 00:00:04.774027,780,0.7581612152197601,0.8193600387994124,17,COMPLETE
864,864,-1.321850274335831,0.007554084376837754,2024-05-18 17:55:12.592486,2024-05-18 17:55:17.372365,0 days 00:00:04.779879,724,0.0700636979466861,0.20993102606325642,17,COMPLETE
865,865,-0.720048964310243,0.006439245283369871,2024-05-18 17:55:17.372365,2024-05-18 17:55:22.395078,0 days 00:00:05.022713,794,0.04367041053946974,0.820776984097283,17,COMPLETE
866,866,-0.7956197789891607,0.006848388775178338,2024-05-18 17:55:22.398071,2024-05-18 17:55:26.604585,0 days 00:00:04.206514,604,0.6741721442127685,0.38478784547177736,17,COMPLETE
867,867,-0.9038507883305696,0.0070427537254257044,2024-05-18 17:55:26.606580,2024-05-18 17:55:30.735981,0 days 00:00:04.129401,504,0.0700636979466861,0.820776984097283,17,COMPLETE
868,868,-0.4291629134275744,0.006000556686898003,2024-05-18 17:55:30.737975,2024-05-18 17:55:33.018394,0 days 00:00:02.280419,217,0.47402626676898163,0.2313521344554259,17,COMPLETE
869,869,-0.24606097469127156,0.005723489771609141,2024-05-18 17:55:33.020388,2024-05-18 17:55:37.318472,0 days 00:00:04.298084,724,0.0700636979466861,0.805481626342706,17,COMPLETE
870,870,-0.4706875891145893,0.006291555098064389,2024-05-18 17:55:37.318472,2024-05-18 17:55:41.726410,0 days 00:00:04.407938,679,0.33894468775090314,0.820776984097283,17,COMPLETE
871,871,-1.1062261401500817,0.007437083796347709,2024-05-18 17:55:41.726410,2024-05-18 17:55:44.386456,0 days 00:00:02.660046,447,0.04367041053946974,0.07609968066211348,17,COMPLETE
872,872,-0.8662959875696771,0.0069104677766184145,2024-05-18 17:55:44.386456,2024-05-18 17:55:47.170642,0 days 00:00:02.784186,447,0.9623107323022978,0.09995196542147089,17,COMPLETE
873,873,-1.1402328697304944,0.0073966787029977445,2024-05-18 17:55:47.170642,2024-05-18 17:55:49.347306,0 days 00:00:02.176664,188,0.22714708680900952,0.8742834752886064,17,COMPLETE
874,874,-0.4198610806729054,0.006032926315691023,2024-05-18 17:55:49.347306,2024-05-18 17:55:54.272834,0 days 00:00:04.925528,869,0.3729079552023863,0.9936486806856624,17,COMPLETE
875,875,-0.6222682522268737,0.006468113671853343,2024-05-18 17:55:54.272834,2024-05-18 17:55:56.719568,0 days 00:00:02.446734,207,0.9406253163114715,0.9296404269957563,17,COMPLETE
876,876,-0.5711373553670172,0.006333047188002426,2024-05-18 17:55:56.719568,2024-05-18 17:55:59.339482,0 days 00:00:02.619914,452,0.7799650199147381,0.60820233532216,17,COMPLETE
877,877,-0.848697332833573,0.006903234306826758,2024-05-18 17:55:59.341478,2024-05-18 17:56:01.299312,0 days 00:00:01.957834,188,0.6741721442127685,0.9761034812002319,17,COMPLETE
878,878,-1.015613114691334,0.007131350656262534,2024-05-18 17:56:01.301307,2024-05-18 17:56:03.635076,0 days 00:00:02.333769,271,0.45165363142392556,0.2674699429978733,17,COMPLETE
879,879,-0.757518044146315,0.006724583394240381,2024-05-18 17:56:03.635076,2024-05-18 17:56:06.151637,0 days 00:00:02.516561,504,0.0700636979466861,0.6023785460615726,17,COMPLETE
880,880,-1.0923681190113226,0.007078378787617992,2024-05-18 17:56:06.151637,2024-05-18 17:56:08.484832,0 days 00:00:02.333195,356,0.9633228536413644,0.025173357358517112,17,COMPLETE
881,881,-0.6713993599327406,0.0064996474215139365,2024-05-18 17:56:08.485827,2024-05-18 17:56:11.564405,0 days 00:00:03.078578,625,0.7382013436619806,0.7619349751516251,17,COMPLETE
882,882,-0.5912757124294232,0.006431540951870424,2024-05-18 17:56:11.564405,2024-05-18 17:56:13.496427,0 days 00:00:01.932022,188,0.47352583912768276,0.7295714639553398,17,COMPLETE
883,883,-0.41675829544246534,0.0060736832246325225,2024-05-18 17:56:13.496427,2024-05-18 17:56:16.063116,0 days 00:00:02.566689,447,0.4075714240432138,0.10412387606745321,17,COMPLETE
884,884,-0.9437776315462878,0.0070805004509997506,2024-05-18 17:56:16.063116,2024-05-18 17:56:20.530122,0 days 00:00:04.467006,516,0.47352583912768276,0.820776984097283,17,COMPLETE
885,885,-0.6729960798122524,0.006475219600620021,2024-05-18 17:56:20.530122,2024-05-18 17:56:25.960327,0 days 00:00:05.430205,997,0.7309132457169413,0.06121076207020959,17,COMPLETE
886,886,-0.6521306155270377,0.006540694074923356,2024-05-18 17:56:25.960327,2024-05-18 17:56:27.960992,0 days 00:00:02.000665,188,0.22714708680900952,0.7000598075042406,17,COMPLETE
887,887,-0.4994188001020504,0.006246240687439704,2024-05-18 17:56:27.960992,2024-05-18 17:56:30.390950,0 days 00:00:02.429958,286,0.5113598776565814,0.057930212149625016,17,COMPLETE
888,888,-0.5197659898221313,0.0062885531132583754,2024-05-18 17:56:30.390950,2024-05-18 17:56:33.568308,0 days 00:00:03.177358,509,0.8986201057902558,0.867773142060897,17,COMPLETE
889,889,-0.3282568528235165,0.00583856094620718,2024-05-18 17:56:33.568308,2024-05-18 17:56:37.787187,0 days 00:00:04.218879,681,0.726740271625143,0.38656213447632737,17,COMPLETE
890,890,-0.34148276062934774,0.005874917398161376,2024-05-18 17:56:37.787187,2024-05-18 17:56:40.791504,0 days 00:00:03.004317,504,0.0700636979466861,0.7236163594094136,17,COMPLETE
891,891,-0.4477142757721987,0.0060727838073869,2024-05-18 17:56:40.791504,2024-05-18 17:56:45.767432,0 days 00:00:04.975928,995,0.726740271625143,0.1884858330372915,17,COMPLETE
892,892,-0.6409074094913834,0.006511240032643688,2024-05-18 17:56:45.767432,2024-05-18 17:56:48.792998,0 days 00:00:03.025566,516,0.23049731719003885,0.7232915514834799,17,COMPLETE
893,893,-1.2194478845990635,0.007284145492088496,2024-05-18 17:56:48.792998,2024-05-18 17:56:51.027888,0 days 00:00:02.234890,351,0.726740271625143,0.1884858330372915,17,COMPLETE
894,894,-1.4451252048408851,0.00790545486951162,2024-05-18 17:56:51.027888,2024-05-18 17:56:55.491874,0 days 00:00:04.463986,736,0.9696855812238058,0.5112440024661592,17,COMPLETE
