,number,values_0,values_1,datetime_start,datetime_complete,duration,params_dim,params_window_length,system_attrs_nsga2:generation,state
344,344,-0.9558554433724102,0.007165674950344032,2024-05-18 10:59:25.683655,2024-05-18 10:59:27.711246,0 days 00:00:02.027591,44,141,6,COMPLETE
345,345,-1.8759561407345924,0.00808460160420705,2024-05-18 10:59:27.713241,2024-05-18 10:59:29.645498,0 days 00:00:01.932257,19,124,6,COMPLETE
346,346,-0.6300929438653672,0.006417592304906641,2024-05-18 10:59:29.647493,2024-05-18 10:59:31.551306,0 days 00:00:01.903813,72,165,6,COMPLETE
347,347,-1.2473773327958408,0.007588201293994434,2024-05-18 10:59:31.553302,2024-05-18 10:59:33.346211,0 days 00:00:01.792909,84,161,6,COMPLETE
348,348,-599.1190031370152,0.04811167525461967,2024-05-18 10:59:33.348205,2024-05-18 10:59:34.823015,0 days 00:00:01.474810,4,18,6,COMPLETE
349,349,-0.5882650664427216,0.006440832312959858,2024-05-18 10:59:34.825010,2024-05-18 10:59:36.193131,0 days 00:00:01.368121,25,31,6,COMPLETE
350,350,-0.5984511953883084,0.006451606081770048,2024-05-18 10:59:36.195095,2024-05-18 10:59:37.994817,0 days 00:00:01.799722,82,102,7,COMPLETE
351,351,-0.6739184941572238,0.006574756036123225,2024-05-18 10:59:37.996812,2024-05-18 10:59:39.702843,0 days 00:00:01.706031,74,39,7,COMPLETE
352,352,-12.100978314732698,0.015827698815769866,2024-05-18 10:59:39.704941,2024-05-18 10:59:41.237286,0 days 00:00:01.532345,34,165,7,COMPLETE
353,353,-1.5876454721563764,0.008173364781291598,2024-05-18 10:59:41.238283,2024-05-18 10:59:42.747354,0 days 00:00:01.509071,25,163,7,COMPLETE
354,354,-0.3901055915871483,0.005936122863426936,2024-05-18 10:59:42.749350,2024-05-18 10:59:44.572296,0 days 00:00:01.822946,89,105,7,COMPLETE
355,355,-0.4473604186675299,0.006070358622251399,2024-05-18 10:59:44.574291,2024-05-18 10:59:46.241895,0 days 00:00:01.667604,44,197,7,COMPLETE
356,356,-1.53076761991703,0.007991932621945006,2024-05-18 10:59:46.244885,2024-05-18 10:59:48.074976,0 days 00:00:01.830091,97,16,7,COMPLETE
357,357,-4.26305380057425,0.010898909207144494,2024-05-18 10:59:48.077938,2024-05-18 10:59:49.722660,0 days 00:00:01.644722,33,102,7,COMPLETE
358,358,-5.350233751900669,0.011433016885458247,2024-05-18 10:59:49.724655,2024-05-18 10:59:51.350945,0 days 00:00:01.626290,35,88,7,COMPLETE
359,359,-2.330452949169202,0.009087187443825386,2024-05-18 10:59:51.352940,2024-05-18 10:59:52.961019,0 days 00:00:01.608079,26,48,7,COMPLETE
360,360,-2.0890442914928484,0.009074238631540782,2024-05-18 10:59:52.963014,2024-05-18 10:59:54.620041,0 days 00:00:01.657027,78,45,7,COMPLETE
361,361,-1.8533774966679648,0.008570350063598957,2024-05-18 10:59:54.622036,2024-05-18 10:59:56.374645,0 days 00:00:01.752609,37,209,7,COMPLETE
362,362,-0.5900015363519708,0.006404740861216026,2024-05-18 10:59:56.376640,2024-05-18 10:59:58.101882,0 days 00:00:01.725242,65,22,7,COMPLETE
363,363,-0.5761548973119816,0.006275755591136424,2024-05-18 10:59:58.102879,2024-05-18 10:59:59.972259,0 days 00:00:01.869380,92,135,7,COMPLETE
364,364,-0.9732399665322292,0.0071407805232692285,2024-05-18 10:59:59.974255,2024-05-18 11:00:01.784486,0 days 00:00:01.810231,77,144,7,COMPLETE
365,365,-1.3326953750353463,0.007798122188740172,2024-05-18 11:00:01.786478,2024-05-18 11:00:03.471508,0 days 00:00:01.685030,44,144,7,COMPLETE
366,366,-1.242837223265961,0.00766453609801864,2024-05-18 11:00:03.474499,2024-05-18 11:00:05.225330,0 days 00:00:01.750831,76,17,7,COMPLETE
367,367,-2.083673587503661,0.009460539927983824,2024-05-18 11:00:05.227326,2024-05-18 11:00:06.856808,0 days 00:00:01.629482,4,88,7,COMPLETE
368,368,-1.664901866709889,0.008527910946021974,2024-05-18 11:00:06.857788,2024-05-18 11:00:08.432610,0 days 00:00:01.574822,26,142,7,COMPLETE
369,369,-2.32624493813224,0.008430015477484254,2024-05-18 11:00:08.434604,2024-05-18 11:00:10.039942,0 days 00:00:01.605338,21,29,7,COMPLETE
370,370,-0.47898811226587223,0.005976844390477852,2024-05-18 11:00:10.040939,2024-05-18 11:00:11.778805,0 days 00:00:01.737866,52,135,7,COMPLETE
371,371,-6.860023963449936,0.011542753369433497,2024-05-18 11:00:11.780801,2024-05-18 11:00:13.497867,0 days 00:00:01.717066,19,147,7,COMPLETE
372,372,-25.61646234685522,0.015765625613045238,2024-05-18 11:00:13.499864,2024-05-18 11:00:15.110900,0 days 00:00:01.611036,19,142,7,COMPLETE
373,373,-0.8025322473307522,0.006654024002574643,2024-05-18 11:00:15.112893,2024-05-18 11:00:16.982504,0 days 00:00:01.869611,87,42,7,COMPLETE
374,374,-1.1486385728527397,0.007330765588123031,2024-05-18 11:00:16.983500,2024-05-18 11:00:18.590334,0 days 00:00:01.606834,42,135,7,COMPLETE
375,375,-2.8392636027237685,0.009218491942057722,2024-05-18 11:00:18.592328,2024-05-18 11:00:20.417055,0 days 00:00:01.824727,52,27,7,COMPLETE
376,376,-1.7745423501121595,0.008118925116513456,2024-05-18 11:00:20.419050,2024-05-18 11:00:22.306083,0 days 00:00:01.887033,71,209,7,COMPLETE
377,377,-1.3924201669178904,0.008144148913138121,2024-05-18 11:00:22.308078,2024-05-18 11:00:24.005484,0 days 00:00:01.697406,17,68,7,COMPLETE
378,378,-2.107180910349309,0.009088322486907243,2024-05-18 11:00:24.006451,2024-05-18 11:00:25.680289,0 days 00:00:01.673838,8,186,7,COMPLETE
379,379,-1.390310954175132,0.008226384791418797,2024-05-18 11:00:25.681287,2024-05-18 11:00:27.327031,0 days 00:00:01.645744,19,36,7,COMPLETE
380,380,-1.5168833801917274,0.007509114733085789,2024-05-18 11:00:27.331348,2024-05-18 11:00:29.199871,0 days 00:00:01.868523,85,160,7,COMPLETE
381,381,-0.6849942977978267,0.006522955621452739,2024-05-18 11:00:29.201866,2024-05-18 11:00:31.103008,0 days 00:00:01.901142,87,196,7,COMPLETE
382,382,-35.89532126006197,0.017173368676153312,2024-05-18 11:00:31.105108,2024-05-18 11:00:32.747495,0 days 00:00:01.642387,4,145,7,COMPLETE
383,383,-0.9140389548239447,0.007115530568038433,2024-05-18 11:00:32.749491,2024-05-18 11:00:34.585330,0 days 00:00:01.835839,99,135,7,COMPLETE
384,384,-1.545977738833669,0.008165859047227183,2024-05-18 11:00:34.587292,2024-05-18 11:00:36.335302,0 days 00:00:01.748010,35,31,7,COMPLETE
385,385,-1.1497226625661905,0.007507674746921787,2024-05-18 11:00:36.337297,2024-05-18 11:00:37.999900,0 days 00:00:01.662603,8,188,7,COMPLETE
386,386,-0.20769568547843775,0.0056339050695903125,2024-05-18 11:00:38.001894,2024-05-18 11:00:39.661872,0 days 00:00:01.659978,15,152,7,COMPLETE
387,387,-1.3218952098441923,0.007835441140366663,2024-05-18 11:00:39.663867,2024-05-18 11:00:41.341435,0 days 00:00:01.677568,54,77,7,COMPLETE
388,388,-0.6408891917793864,0.006478268009212319,2024-05-18 11:00:41.343431,2024-05-18 11:00:43.163221,0 days 00:00:01.819790,88,189,7,COMPLETE
389,389,-1.2195079918591776,0.007478390306499218,2024-05-18 11:00:43.165216,2024-05-18 11:00:44.849953,0 days 00:00:01.684737,64,38,7,COMPLETE
390,390,-0.3143270760505924,0.005961939643639913,2024-05-18 11:00:44.851949,2024-05-18 11:00:46.724760,0 days 00:00:01.872811,80,68,7,COMPLETE
391,391,-1.048592375567043,0.007267541973571,2024-05-18 11:00:46.726755,2024-05-18 11:00:48.526947,0 days 00:00:01.800192,61,145,7,COMPLETE
392,392,-723.6561038579605,0.05794248217620338,2024-05-18 11:00:48.528961,2024-05-18 11:00:50.051521,0 days 00:00:01.522560,10,36,7,COMPLETE
393,393,-0.977855200308578,0.007112691335585487,2024-05-18 11:00:50.053672,2024-05-18 11:00:51.808497,0 days 00:00:01.754825,82,200,7,COMPLETE
394,394,-3851.0081186382718,0.11949470781122051,2024-05-18 11:00:51.810492,2024-05-18 11:00:53.474185,0 days 00:00:01.663693,17,147,7,COMPLETE
395,395,-1.7822549024085643,0.007897259387184156,2024-05-18 11:00:53.476180,2024-05-18 11:00:55.382279,0 days 00:00:01.906099,93,119,7,COMPLETE
396,396,-0.7813240199603987,0.006785773134734818,2024-05-18 11:00:55.385269,2024-05-18 11:00:57.188291,0 days 00:00:01.803022,93,209,7,COMPLETE
397,397,-0.4285779396324957,0.006034925288526791,2024-05-18 11:00:57.189290,2024-05-18 11:00:58.903580,0 days 00:00:01.714290,72,31,7,COMPLETE
398,398,-2.648744004461478,0.009755244422324113,2024-05-18 11:00:58.905574,2024-05-18 11:01:00.423904,0 days 00:00:01.518330,4,59,7,COMPLETE
399,399,-0.544303456623747,0.006336313906584609,2024-05-18 11:01:00.425900,2024-05-18 11:01:02.128792,0 days 00:00:01.702892,61,49,7,COMPLETE
400,400,-15.697006313827998,0.014850712894441172,2024-05-18 11:01:02.129883,2024-05-18 11:01:03.862052,0 days 00:00:01.732169,16,30,8,COMPLETE
401,401,-1.1249080984135191,0.007691812474955551,2024-05-18 11:01:03.864048,2024-05-18 11:01:05.406691,0 days 00:00:01.542643,4,140,8,COMPLETE
402,402,-2.4019093761301837,0.008974542142948445,2024-05-18 11:01:05.408685,2024-05-18 11:01:07.087974,0 days 00:00:01.679289,60,71,8,COMPLETE
403,403,-0.9855189489387298,0.007245409719297447,2024-05-18 11:01:07.089968,2024-05-18 11:01:09.418744,0 days 00:00:02.328776,87,46,8,COMPLETE
404,404,-0.6985873849153048,0.0064780240795892135,2024-05-18 11:01:09.420740,2024-05-18 11:01:11.253419,0 days 00:00:01.832679,87,126,8,COMPLETE
405,405,-20.226480550606254,0.018315500284222918,2024-05-18 11:01:11.255415,2024-05-18 11:01:13.253355,0 days 00:00:01.997940,15,79,8,COMPLETE
406,406,-1.1648910250457036,0.00740223871318451,2024-05-18 11:01:13.270126,2024-05-18 11:01:14.962128,0 days 00:00:01.692002,43,68,8,COMPLETE
407,407,-0.7191455250070315,0.006444765860479278,2024-05-18 11:01:14.964122,2024-05-18 11:01:16.950917,0 days 00:00:01.986795,85,182,8,COMPLETE
408,408,-45.12102593521752,0.02491873191454879,2024-05-18 11:01:16.953908,2024-05-18 11:01:18.678260,0 days 00:00:01.724352,27,212,8,COMPLETE
409,409,-4.0028765528473915,0.011054698929714307,2024-05-18 11:01:18.678260,2024-05-18 11:01:20.315230,0 days 00:00:01.636970,28,211,8,COMPLETE
410,410,-0.7536934647645783,0.006784204274738076,2024-05-18 11:01:20.317224,2024-05-18 11:01:22.122362,0 days 00:00:01.805138,98,59,8,COMPLETE
411,411,-1.32273373422771,0.007736877867340647,2024-05-18 11:01:22.123359,2024-05-18 11:01:23.835079,0 days 00:00:01.711720,76,190,8,COMPLETE
412,412,-1.3133535506178553,0.007702564896362845,2024-05-18 11:01:23.837074,2024-05-18 11:01:25.758273,0 days 00:00:01.921199,96,105,8,COMPLETE
413,413,-1.4244013497702195,0.0080120498157825,2024-05-18 11:01:25.760239,2024-05-18 11:01:27.592206,0 days 00:00:01.831967,52,139,8,COMPLETE
414,414,-1.2379103860607465,0.007662364025088318,2024-05-18 11:01:27.594201,2024-05-18 11:01:29.158315,0 days 00:00:01.564114,4,194,8,COMPLETE
415,415,-0.8645127799397458,0.006834697983536153,2024-05-18 11:01:29.159282,2024-05-18 11:01:31.007937,0 days 00:00:01.848655,82,145,8,COMPLETE
416,416,-1.2312824720118634,0.007556626575627283,2024-05-18 11:01:31.009899,2024-05-18 11:01:32.901523,0 days 00:00:01.891624,92,145,8,COMPLETE
417,417,-1.5074217263100318,0.00839196378318845,2024-05-18 11:01:32.903680,2024-05-18 11:01:34.427255,0 days 00:00:01.523575,4,88,8,COMPLETE
418,418,-1.3655065331914387,0.008123863352109451,2024-05-18 11:01:34.429341,2024-05-18 11:01:36.093035,0 days 00:00:01.663694,4,159,8,COMPLETE
419,419,-5.59562017378189,0.011320659135031889,2024-05-18 11:01:36.094032,2024-05-18 11:01:37.803483,0 days 00:00:01.709451,48,142,8,COMPLETE
420,420,-9.928575326577517,0.014257861069522981,2024-05-18 11:01:37.820477,2024-05-18 11:01:39.471932,0 days 00:00:01.651455,28,102,8,COMPLETE
421,421,-0.8179460665620273,0.006917654209138523,2024-05-18 11:01:39.473895,2024-05-18 11:01:41.328647,0 days 00:00:01.854752,87,136,8,COMPLETE
422,422,-1.0013162909535063,0.007214883688661614,2024-05-18 11:01:41.330642,2024-05-18 11:01:43.047711,0 days 00:00:01.717069,16,144,8,COMPLETE
423,423,-1.1927621162967932,0.0073810663634151785,2024-05-18 11:01:43.049705,2024-05-18 11:01:44.972980,0 days 00:00:01.923275,93,135,8,COMPLETE
424,424,-6.106175707481993,0.010938623064957314,2024-05-18 11:01:44.973978,2024-05-18 11:01:46.536031,0 days 00:00:01.562053,15,168,8,COMPLETE
425,425,-0.5281872475504816,0.006243671092414323,2024-05-18 11:01:46.538025,2024-05-18 11:01:48.370461,0 days 00:00:01.832436,88,186,8,COMPLETE
426,426,-0.7015028737503493,0.006676585945402226,2024-05-18 11:01:48.372454,2024-05-18 11:01:50.143298,0 days 00:00:01.770844,97,22,8,COMPLETE
427,427,-2.1674975091715702,0.009342542687402955,2024-05-18 11:01:50.144296,2024-05-18 11:01:51.842532,0 days 00:00:01.698236,70,194,8,COMPLETE
428,428,-1.5071603808290923,0.008244444912431228,2024-05-18 11:01:51.844524,2024-05-18 11:01:53.629411,0 days 00:00:01.784887,78,148,8,COMPLETE
429,429,-1.6180386486577594,0.008327415391703667,2024-05-18 11:01:53.631379,2024-05-18 11:01:55.404334,0 days 00:00:01.772955,72,196,8,COMPLETE
430,430,-1.4193722253120575,0.007848235255870547,2024-05-18 11:01:55.406301,2024-05-18 11:01:57.169289,0 days 00:00:01.762988,61,143,8,COMPLETE
431,431,-77.40948098038486,0.02536222875707463,2024-05-18 11:01:57.171285,2024-05-18 11:01:58.761013,0 days 00:00:01.589728,17,49,8,COMPLETE
432,432,-0.7649264303541475,0.006658141144752392,2024-05-18 11:01:58.762010,2024-05-18 11:02:00.595748,0 days 00:00:01.833738,93,158,8,COMPLETE
433,433,-0.7340464753203022,0.006715951630312413,2024-05-18 11:02:00.597744,2024-05-18 11:02:02.575015,0 days 00:00:01.977271,93,108,8,COMPLETE
434,434,-0.6106224102094879,0.0063397366976868765,2024-05-18 11:02:02.577008,2024-05-18 11:02:04.333564,0 days 00:00:01.756556,65,19,8,COMPLETE
435,435,-1.6158741102380365,0.007819747578711796,2024-05-18 11:02:04.334562,2024-05-18 11:02:06.250744,0 days 00:00:01.916182,93,17,8,COMPLETE
436,436,-14.865250159346346,0.014924489872347606,2024-05-18 11:02:06.252739,2024-05-18 11:02:07.947191,0 days 00:00:01.694452,14,31,8,COMPLETE
437,437,-1.4432190136284144,0.007927532628322617,2024-05-18 11:02:07.950184,2024-05-18 11:02:09.785189,0 days 00:00:01.835005,87,201,8,COMPLETE
438,438,-1.2048189583050135,0.007698768820422258,2024-05-18 11:02:09.787183,2024-05-18 11:02:11.527519,0 days 00:00:01.740336,38,127,8,COMPLETE
439,439,-1.0083730349729514,0.007240476736828117,2024-05-18 11:02:11.529663,2024-05-18 11:02:13.407434,0 days 00:00:01.877771,93,99,8,COMPLETE
440,440,-2.092786223425887,0.008259759392751694,2024-05-18 11:02:13.409429,2024-05-18 11:02:15.198894,0 days 00:00:01.789465,52,188,8,COMPLETE
441,441,-0.6030438677942561,0.006380827788543769,2024-05-18 11:02:15.200887,2024-05-18 11:02:17.099476,0 days 00:00:01.898589,93,102,8,COMPLETE
442,442,-1247.1519271942345,0.07636620972152347,2024-05-18 11:02:17.100472,2024-05-18 11:02:18.839068,0 days 00:00:01.738596,19,29,8,COMPLETE
443,443,-1.0509990266262457,0.007086639119236127,2024-05-18 11:02:18.841062,2024-05-18 11:02:20.489869,0 days 00:00:01.648807,49,134,8,COMPLETE
444,444,-2.754513691124488,0.010184738595880422,2024-05-18 11:02:20.491864,2024-05-18 11:02:22.141348,0 days 00:00:01.649484,76,40,8,COMPLETE
445,445,-0.9766666220854304,0.007197113419494636,2024-05-18 11:02:22.143343,2024-05-18 11:02:23.975565,0 days 00:00:01.832222,70,185,8,COMPLETE
446,446,-0.6510755888534148,0.006524903969370305,2024-05-18 11:02:23.977560,2024-05-18 11:02:25.598958,0 days 00:00:01.621398,25,77,8,COMPLETE
447,447,-0.6417155950954857,0.006571688864326479,2024-05-18 11:02:25.600917,2024-05-18 11:02:27.465250,0 days 00:00:01.864333,77,154,8,COMPLETE
448,448,-11.624839881813319,0.014529939804144406,2024-05-18 11:02:27.467245,2024-05-18 11:02:29.101954,0 days 00:00:01.634709,51,16,8,COMPLETE
449,449,-1.5771140064141558,0.00784985509129184,2024-05-18 11:02:29.102980,2024-05-18 11:02:30.923200,0 days 00:00:01.820220,85,43,8,COMPLETE
450,450,-1.3137658260668492,0.007823171825810455,2024-05-18 11:02:30.925194,2024-05-18 11:02:32.755912,0 days 00:00:01.830718,64,188,9,COMPLETE
451,451,-1.6257537342034258,0.008544059647319151,2024-05-18 11:02:32.757874,2024-05-18 11:02:34.477066,0 days 00:00:01.719192,69,13,9,COMPLETE
452,452,-0.4853510588700366,0.006208928161768197,2024-05-18 11:02:34.479162,2024-05-18 11:02:36.384795,0 days 00:00:01.905633,88,186,9,COMPLETE
453,453,-1.0090488004278455,0.0072899789650115844,2024-05-18 11:02:36.386788,2024-05-18 11:02:38.158136,0 days 00:00:01.771348,51,44,9,COMPLETE
454,454,-0.779965814112572,0.006824470548940249,2024-05-18 11:02:38.160131,2024-05-18 11:02:40.020785,0 days 00:00:01.860654,93,128,9,COMPLETE
455,455,-1.1211215486255306,0.007400700035329502,2024-05-18 11:02:40.022777,2024-05-18 11:02:41.900992,0 days 00:00:01.878215,92,84,9,COMPLETE
456,456,-0.492083884628982,0.006186420056897927,2024-05-18 11:02:41.902975,2024-05-18 11:02:43.807058,0 days 00:00:01.904083,88,186,9,COMPLETE
457,457,-1.2286620421982732,0.007711554492168274,2024-05-18 11:02:43.808055,2024-05-18 11:02:45.416140,0 days 00:00:01.608085,16,118,9,COMPLETE
458,458,-1.187208692702975,0.0076269222741013375,2024-05-18 11:02:45.418133,2024-05-18 11:02:47.429000,0 days 00:00:02.010867,72,102,9,COMPLETE
459,459,-1.4908099514073998,0.007893615055209014,2024-05-18 11:02:47.432179,2024-05-18 11:02:49.317834,0 days 00:00:01.885655,49,158,9,COMPLETE
460,460,-1.7178211271190231,0.00860793539569175,2024-05-18 11:02:49.318799,2024-05-18 11:02:51.153643,0 days 00:00:01.834844,92,48,9,COMPLETE
461,461,-0.8815508696992538,0.006652824892549336,2024-05-18 11:02:51.155639,2024-05-18 11:02:52.928674,0 days 00:00:01.773035,72,105,9,COMPLETE
462,462,-1.3263610304897795,0.007709813017393166,2024-05-18 11:02:52.945469,2024-05-18 11:02:54.663433,0 days 00:00:01.717964,93,102,9,COMPLETE
463,463,-1.2427171224586993,0.007724860266056075,2024-05-18 11:02:54.665426,2024-05-18 11:02:56.527040,0 days 00:00:01.861614,84,188,9,COMPLETE
464,464,-1.0211656461528538,0.007219647664044096,2024-05-18 11:02:56.529064,2024-05-18 11:02:58.222643,0 days 00:00:01.693579,50,90,9,COMPLETE
465,465,-0.7843074030015754,0.006719593668501461,2024-05-18 11:02:58.223644,2024-05-18 11:02:59.924159,0 days 00:00:01.700515,36,135,9,COMPLETE
466,466,-1.7642559994568316,0.00857379021650571,2024-05-18 11:02:59.927152,2024-05-18 11:03:01.810557,0 days 00:00:01.883405,89,105,9,COMPLETE
467,467,-0.30094151310357903,0.005804485881293977,2024-05-18 11:03:01.811580,2024-05-18 11:03:03.730287,0 days 00:00:01.918707,96,135,9,COMPLETE
468,468,-6.092511752126908,0.011467526156481452,2024-05-18 11:03:03.732282,2024-05-18 11:03:05.434758,0 days 00:00:01.702476,31,188,9,COMPLETE
469,469,-1.1442463374638074,0.007473293596580924,2024-05-18 11:03:05.436754,2024-05-18 11:03:07.363765,0 days 00:00:01.927011,93,118,9,COMPLETE
470,470,-2.9381292739547065,0.009202205277246614,2024-05-18 11:03:07.365762,2024-05-18 11:03:09.205415,0 days 00:00:01.839653,25,105,9,COMPLETE
471,471,-0.44985344371457553,0.0060968037988857774,2024-05-18 11:03:09.207410,2024-05-18 11:03:11.114081,0 days 00:00:01.906671,80,124,9,COMPLETE
472,472,-2.4606351852373836,0.009072984035793666,2024-05-18 11:03:11.116075,2024-05-18 11:03:12.853645,0 days 00:00:01.737570,16,126,9,COMPLETE
473,473,-1.3837397954996138,0.00792792660016029,2024-05-18 11:03:12.855640,2024-05-18 11:03:14.506102,0 days 00:00:01.650462,27,71,9,COMPLETE
474,474,-1.7625628277193717,0.008323862607272487,2024-05-18 11:03:14.507099,2024-05-18 11:03:16.184209,0 days 00:00:01.677110,42,144,9,COMPLETE
475,475,-47.09463727203766,0.019925129840478714,2024-05-18 11:03:16.186205,2024-05-18 11:03:17.799498,0 days 00:00:01.613293,17,108,9,COMPLETE
476,476,-0.8472249183454652,0.006960252491367097,2024-05-18 11:03:17.801493,2024-05-18 11:03:19.525684,0 days 00:00:01.724191,90,88,9,COMPLETE
477,477,-1.2005519626490544,0.0075263165793654375,2024-05-18 11:03:19.526682,2024-05-18 11:03:21.090673,0 days 00:00:01.563991,53,186,9,COMPLETE
478,478,-1.0807620967746319,0.007418686814892368,2024-05-18 11:03:21.092668,2024-05-18 11:03:22.787969,0 days 00:00:01.695301,98,100,9,COMPLETE
479,479,-0.7650901459817988,0.006823470446058971,2024-05-18 11:03:22.789964,2024-05-18 11:03:24.444276,0 days 00:00:01.654312,75,55,9,COMPLETE
480,480,-54.57450919027599,0.021829411141957362,2024-05-18 11:03:24.446270,2024-05-18 11:03:26.169379,0 days 00:00:01.723109,19,58,9,COMPLETE
481,481,-1.6486346088954107,0.007733201185917767,2024-05-18 11:03:26.171374,2024-05-18 11:03:28.157910,0 days 00:00:01.986536,76,5,9,COMPLETE
482,482,-1.3817482978700448,0.007902307673098722,2024-05-18 11:03:28.158908,2024-05-18 11:03:29.890143,0 days 00:00:01.731235,20,3,9,COMPLETE
483,483,-0.9339132011760878,0.007120968262359073,2024-05-18 11:03:29.892139,2024-05-18 11:03:31.849745,0 days 00:00:01.957606,99,209,9,COMPLETE
484,484,-34.592432874485475,0.020933604289807055,2024-05-18 11:03:31.851740,2024-05-18 11:03:33.558569,0 days 00:00:01.706829,10,165,9,COMPLETE
485,485,-19.637292683859933,0.017949728725157335,2024-05-18 11:03:33.560566,2024-05-18 11:03:35.328824,0 days 00:00:01.768258,21,105,9,COMPLETE
486,486,-3.502304539203176,0.011264378056368141,2024-05-18 11:03:35.330820,2024-05-18 11:03:37.140518,0 days 00:00:01.809698,72,120,9,COMPLETE
487,487,-0.3066391443863666,0.005657445590956924,2024-05-18 11:03:37.142514,2024-05-18 11:03:39.043761,0 days 00:00:01.901247,93,102,9,COMPLETE
488,488,-0.6708619694569062,0.00640456604175115,2024-05-18 11:03:39.044757,2024-05-18 11:03:40.798037,0 days 00:00:01.753280,89,105,9,COMPLETE
489,489,-1.130821112618285,0.007494713825460695,2024-05-18 11:03:40.800024,2024-05-18 11:03:42.329440,0 days 00:00:01.529416,5,142,9,COMPLETE
490,490,-0.7696522936106469,0.006901212559029134,2024-05-18 11:03:42.331470,2024-05-18 11:03:44.136150,0 days 00:00:01.804680,93,19,9,COMPLETE
491,491,-1.3658174734589157,0.007668458195273446,2024-05-18 11:03:44.139143,2024-05-18 11:03:45.972159,0 days 00:00:01.833016,76,135,9,COMPLETE
492,492,-14.080788885044914,0.01228789090753528,2024-05-18 11:03:45.974154,2024-05-18 11:03:47.835618,0 days 00:00:01.861464,50,149,9,COMPLETE
493,493,-7.417090710449199,0.013430788318199013,2024-05-18 11:03:47.838586,2024-05-18 11:03:49.595275,0 days 00:00:01.756689,19,63,9,COMPLETE
494,494,-1.4058839635139964,0.007949801692058953,2024-05-18 11:03:49.597271,2024-05-18 11:03:51.321550,0 days 00:00:01.724279,4,88,9,COMPLETE
495,495,-0.7331014673179912,0.0066872507584494366,2024-05-18 11:03:51.323545,2024-05-18 11:03:53.207574,0 days 00:00:01.884029,89,15,9,COMPLETE
496,496,-0.6477342917453053,0.006470584995101243,2024-05-18 11:03:53.209568,2024-05-18 11:03:55.142524,0 days 00:00:01.932956,87,199,9,COMPLETE
497,497,-1.0422333280416225,0.007035917035572206,2024-05-18 11:03:55.144518,2024-05-18 11:03:57.006583,0 days 00:00:01.862065,93,15,9,COMPLETE
498,498,-130.1322720348683,0.029867614759969907,2024-05-18 11:03:57.008578,2024-05-18 11:03:58.716464,0 days 00:00:01.707886,16,126,9,COMPLETE
499,499,-0.6955997003010076,0.0065396119815235455,2024-05-18 11:03:58.718459,2024-05-18 11:04:00.457172,0 days 00:00:01.738713,33,31,9,COMPLETE
500,500,-1.08899497144355,0.007304622068647583,2024-05-18 11:04:00.459167,2024-05-18 11:04:02.325316,0 days 00:00:01.866149,93,10,10,COMPLETE
501,501,-1.3069875652930258,0.007875139933061461,2024-05-18 11:04:02.327285,2024-05-18 11:04:04.137212,0 days 00:00:01.809927,25,31,10,COMPLETE
502,502,-3.0082129034847958,0.010465809182498058,2024-05-18 11:04:04.138209,2024-05-18 11:04:05.954743,0 days 00:00:01.816534,52,152,10,COMPLETE
503,503,-1.049881388703565,0.007042982737146391,2024-05-18 11:04:05.956711,2024-05-18 11:04:08.001839,0 days 00:00:02.045128,71,102,10,COMPLETE
504,504,-1206.968628411178,0.07179817291110133,2024-05-18 11:04:08.004949,2024-05-18 11:04:09.709601,0 days 00:00:01.704652,15,152,10,COMPLETE
505,505,-0.6300525390315048,0.006568856903513517,2024-05-18 11:04:09.711596,2024-05-18 11:04:11.542214,0 days 00:00:01.830618,85,165,10,COMPLETE
506,506,-1.663296182699396,0.008335715493287935,2024-05-18 11:04:11.544174,2024-05-18 11:04:13.383229,0 days 00:00:01.839055,61,36,10,COMPLETE
507,507,-7026.162472734526,0.15998333237285886,2024-05-18 11:04:13.384226,2024-05-18 11:04:15.085319,0 days 00:00:01.701093,7,186,10,COMPLETE
508,508,-0.7259809601603014,0.0066426672471333326,2024-05-18 11:04:15.087315,2024-05-18 11:04:16.880141,0 days 00:00:01.792826,72,14,10,COMPLETE
509,509,-6.443583371961883,0.010683083041648476,2024-05-18 11:04:16.882135,2024-05-18 11:04:18.630265,0 days 00:00:01.748130,36,68,10,COMPLETE
510,510,-4041.9769963612353,0.11273047855717822,2024-05-18 11:04:18.632259,2024-05-18 11:04:20.336895,0 days 00:00:01.704636,9,174,10,COMPLETE
511,511,-11.981768753365385,0.014886147460828026,2024-05-18 11:04:20.338889,2024-05-18 11:04:21.976626,0 days 00:00:01.637737,52,54,10,COMPLETE
512,512,-1.3165822691150668,0.007484772327647824,2024-05-18 11:04:21.978710,2024-05-18 11:04:24.181740,0 days 00:00:02.203030,72,135,10,COMPLETE
513,513,-0.8477395987438443,0.006868794968680925,2024-05-18 11:04:24.183701,2024-05-18 11:04:26.414171,0 days 00:00:02.230470,78,31,10,COMPLETE
514,514,-0.795634354474044,0.006851160327605163,2024-05-18 11:04:26.415166,2024-05-18 11:04:28.288550,0 days 00:00:01.873384,80,156,10,COMPLETE
515,515,-273.05089364036314,0.03921259023574533,2024-05-18 11:04:28.290518,2024-05-18 11:04:29.881374,0 days 00:00:01.590856,7,126,10,COMPLETE
